family	init-inferred-rf	init-true-rf	inferred-true-rf
PF17050	0.9239130434782609	0.5217391304347826	0.8804347826086957
PF23097	0.9764705882352941	0.7294117647058823	0.9764705882352941
PF12248	0.9	0.44	0.92
PF09792	0.868421052631579	0.47368421052631576	0.868421052631579
PF24991	0.9230769230769231	0.44871794871794873	0.9358974358974359
PF04658	0.9035087719298246	0.47368421052631576	0.9122807017543859
PF20637	0.9540229885057471	0.5172413793103449	0.9310344827586207
PF20174	0.9351851851851852	0.5462962962962963	0.9351851851851852
PF12643	0.875	0.375	0.875
PF19746	0.9	0.6	0.9222222222222223
PF04068	0.9682539682539683	0.6507936507936508	0.9523809523809523
PF19733	0.9340659340659341	0.5934065934065934	0.9120879120879121
PF16837	0.9696969696969697	0.5075757575757576	0.9696969696969697
PF10371	0.9716981132075472	0.6981132075471698	0.9622641509433962
PF04930	0.9903846153846154	0.5192307692307693	0.9711538461538461
PF20543	0.9259259259259259	0.4567901234567901	0.9012345679012346
PF01929	0.952	0.488	0.952
PF11377	0.9176470588235294	0.4588235294117647	0.9294117647058824
PF23351	0.9791666666666666	0.6666666666666666	0.9375
PF06884	0.9473684210526315	0.37894736842105264	0.9473684210526315
PF21370	0.9473684210526315	0.6447368421052632	0.9473684210526315
PF10290	0.9333333333333333	0.5222222222222223	0.9333333333333333
PF08278	0.9508196721311475	0.4016393442622951	0.9426229508196722
PF20660	0.8831168831168831	0.6753246753246753	0.8701298701298701
PF10105	0.9583333333333334	0.4895833333333333	0.9583333333333334
PF06480	0.9539473684210527	0.8157894736842105	0.9078947368421053
PF17727	0.968421052631579	0.5578947368421052	0.9578947368421052
PF09759	0.96	0.5333333333333333	0.9733333333333334
PF14209	0.9285714285714286	0.6428571428571429	0.9142857142857143
PF13604	0.95	0.3125	0.95
PF08388	0.971830985915493	0.676056338028169	0.9859154929577465
PF16978	0.9545454545454546	0.4090909090909091	0.9659090909090909
PF12543	0.9230769230769231	0.5384615384615384	0.9076923076923077
PF20704	0.9390243902439024	0.5121951219512195	0.9390243902439024
PF02627	0.94375	0.5125	0.95
PF16891	0.946524064171123	0.6363636363636364	0.9251336898395722
PF08603	0.9461538461538461	0.36153846153846153	0.9307692307692308
PF24724	0.9272727272727272	0.2909090909090909	0.9272727272727272
PF04784	0.9593023255813954	0.4418604651162791	0.9534883720930233
PF24160	0.9310344827586207	0.3620689655172414	0.9310344827586207
PF09696	0.8983050847457628	0.4915254237288136	0.9152542372881356
PF21077	0.8780487804878049	0.6707317073170732	0.9146341463414634
PF15519	0.9259259259259259	0.5555555555555556	0.9135802469135802
PF11297	0.8867924528301887	0.660377358490566	0.9245283018867925
PF08522	0.9647887323943662	0.5563380281690141	0.9366197183098591
PF02441	0.9358974358974359	0.5128205128205128	0.9615384615384616
PF22531	0.9351851851851852	0.37037037037037035	0.9259259259259259
PF25535	0.9558823529411765	0.5294117647058824	0.9558823529411765
PF24377	0.8627450980392157	0.5882352941176471	0.8627450980392157
PF10263	0.9183673469387755	0.42857142857142855	0.9183673469387755
PF23254	0.9539473684210527	0.6578947368421053	0.9407894736842105
PF14311	0.9523809523809523	0.7006802721088435	0.9251700680272109
PF08295	0.9523809523809523	0.6071428571428571	0.9285714285714286
PF16922	0.9705882352941176	0.5441176470588235	0.9558823529411765
PF13181	0.9662921348314607	0.8764044943820225	0.9438202247191011
PF17774	0.8518518518518519	0.48148148148148145	0.8888888888888888
PF01816	0.9629629629629629	0.8333333333333334	0.9074074074074074
PF18726	0.94	0.5	0.96
PF24575	0.9425287356321839	0.41379310344827586	0.9655172413793104
PF02816	0.9230769230769231	0.41025641025641024	0.9166666666666666
PF01113	0.9578947368421052	0.4105263157894737	0.9473684210526315
PF13707	0.9431818181818182	0.5227272727272727	0.9204545454545454
PF13330	0.9607843137254902	0.5686274509803921	0.9705882352941176
PF02470	0.959349593495935	0.6178861788617886	0.9512195121951219
PF03989	0.9789473684210527	0.7210526315789474	0.9631578947368421
PF05493	0.9230769230769231	0.46153846153846156	0.9230769230769231
PF10785	1.0	0.5352112676056338	1.0
PF11716	0.9423076923076923	0.6346153846153846	0.8653846153846154
PF17802	0.9534883720930233	0.7790697674418605	0.9302325581395349
PF14306	0.8909090909090909	0.2545454545454545	0.8727272727272727
PF01858	0.8235294117647058	0.43137254901960786	0.8235294117647058
PF00169	0.944954128440367	0.7614678899082569	0.926605504587156
PF21317	0.8958333333333334	0.3125	0.8958333333333334
PF12323	0.961038961038961	0.5324675324675324	0.961038961038961
PF07496	0.9772727272727273	0.49242424242424243	0.9696969696969697
PF04361	0.8985507246376812	0.4492753623188406	0.8840579710144928
PF00173	0.9102564102564102	0.46153846153846156	0.9358974358974359
PF11007	0.96	0.688	0.952
PF14899	0.9375	0.5208333333333334	0.9166666666666666
PF05347	0.95625	0.56875	0.94375
PF18092	0.9104477611940298	0.4925373134328358	0.9253731343283582
PF01412	0.918918918918919	0.6666666666666666	0.9279279279279279
PF04072	0.9325842696629213	0.3258426966292135	0.898876404494382
PF03741	1.0	0.5094339622641509	0.9811320754716981
PF13852	0.9239130434782609	0.41304347826086957	0.8913043478260869
PF21274	0.9017857142857143	0.6785714285714286	0.8928571428571429
PF10181	0.9545454545454546	0.5909090909090909	0.9318181818181818
PF00660	0.9272727272727272	0.4727272727272727	0.9454545454545454
PF22337	0.9541284403669725	0.6038647342995169	0.893719806763285
PF22947	0.9272727272727272	0.5272727272727272	0.9363636363636364
PF19762	0.9619047619047619	0.5142857142857142	0.9428571428571428
PF08837	0.9315068493150684	0.4520547945205479	0.9178082191780822
PF05026	0.9651162790697675	0.5813953488372093	0.9534883720930233
PF05486	0.9431818181818182	0.625	0.9659090909090909
PF05166	1.0	0.7962962962962963	0.9814814814814815
PF03468	0.953125	0.453125	0.953125
PF20981	0.9431818181818182	0.4318181818181818	0.9545454545454546
PF13482	0.9038461538461539	0.40384615384615385	0.9038461538461539
PF08544	0.9907407407407407	0.9166666666666666	0.9722222222222222
PF11452	0.9230769230769231	0.46153846153846156	0.9384615384615385
PF00270	0.9553072625698324	0.5307262569832403	0.9441340782122905
PF00953	0.9591836734693877	0.7959183673469388	0.9387755102040817
PF24905	0.9516129032258065	0.5	0.9193548387096774
PF06971	0.9774011299435028	0.5480225988700564	0.9717514124293786
PF19807	0.9552238805970149	0.5671641791044776	0.9701492537313433
PF17318	0.92	0.7	0.92
PF17855	0.9814814814814815	0.6111111111111112	0.8703703703703703
PF23722	0.975609756097561	0.6829268292682927	0.926829268292683
PF19586	0.9333333333333333	0.6	0.8833333333333333
PF13778	0.8833333333333333	0.48333333333333334	0.8666666666666667
PF23857	0.9375	0.48214285714285715	0.9375
PF08611	1.0	0.3673469387755102	1.0
PF09409	0.9090909090909091	0.5454545454545454	0.8831168831168831
PF04603	0.9230769230769231	0.5299145299145299	0.9145299145299145
PF18922	0.970873786407767	0.7087378640776699	0.941747572815534
PF08534	0.9387755102040817	0.4489795918367347	0.9183673469387755
PF11818	0.9754098360655737	0.5245901639344263	0.9754098360655737
PF23132	0.9469026548672567	0.504424778761062	0.9380530973451328
PF19809	0.9922480620155039	0.5658914728682171	0.9689922480620154
PF18953	0.96	0.63	0.94
PF06699	0.9342105263157895	0.3157894736842105	0.9342105263157895
PF09340	0.9491525423728814	0.5677966101694916	0.923728813559322
PF00781	0.9306930693069307	0.504950495049505	0.9306930693069307
PF09597	0.9315068493150684	0.4931506849315068	0.9315068493150684
PF18718	0.9669421487603306	0.45454545454545453	0.9669421487603306
PF13562	0.875	0.625	0.875
PF05591	0.9634146341463414	0.2804878048780488	0.9390243902439024
PF14801	0.968421052631579	0.6684210526315789	0.9578947368421052
PF06775	0.8918918918918919	0.3153153153153153	0.8918918918918919
PF13386	0.9344262295081968	0.4098360655737705	0.9344262295081968
PF11387	0.9019607843137255	0.5686274509803921	0.9411764705882353
PF25095	0.98	0.86	0.94
PF04364	0.9254658385093167	0.42857142857142855	0.9254658385093167
PF23704	0.948051948051948	0.5324675324675324	0.948051948051948
PF19673	0.9393939393939394	0.3838383838383838	0.9494949494949495
PF24384	0.9238095238095239	0.8761904761904762	0.9333333333333333
PF02814	0.9166666666666666	0.6333333333333333	0.9166666666666666
PF25461	0.9565217391304348	0.6413043478260869	0.9130434782608695
PF24093	0.9259259259259259	0.5370370370370371	0.8888888888888888
PF25280	0.9166666666666666	0.4791666666666667	0.9375
PF15891	0.9714285714285714	0.45714285714285713	0.9571428571428572
PF07061	0.9629629629629629	0.2962962962962963	0.9259259259259259
PF22615	0.9655172413793104	0.7379310344827587	0.9793103448275862
PF10775	0.9	0.44285714285714284	0.9
PF03572	0.9339622641509434	0.42452830188679247	0.9245283018867925
PF20478	0.9183673469387755	0.46938775510204084	0.8979591836734694
PF25164	0.9526627218934911	0.8461538461538461	0.9467455621301775
PF23148	0.9515151515151515	0.6424242424242425	0.9333333333333333
PF06223	0.9042553191489362	0.5957446808510638	0.925531914893617
PF09997	0.9230769230769231	0.48717948717948717	0.8974358974358975
PF18602	0.9727272727272728	0.8363636363636363	0.9727272727272728
PF14824	0.961038961038961	0.7272727272727273	0.948051948051948
PF12325	0.918918918918919	0.47297297297297297	0.918918918918919
PF13538	0.9629629629629629	0.6111111111111112	0.9444444444444444
PF16331	0.875	0.5208333333333334	0.875
PF13679	0.9122807017543859	0.21052631578947367	0.9122807017543859
PF07947	0.9454545454545454	0.6363636363636364	0.9272727272727272
PF08375	0.9824561403508771	0.7719298245614035	0.9649122807017544
PF05669	0.9850746268656716	0.40298507462686567	0.9701492537313433
PF10568	0.9609375	0.4453125	0.9453125
PF13239	0.9603960396039604	0.693069306930693	0.9801980198019802
PF24642	0.8736842105263158	0.37894736842105264	0.8631578947368421
PF23654	0.950354609929078	0.5035460992907801	0.9574468085106383
PF20014	0.9	0.4625	0.925
PF10197	0.9727272727272728	0.6454545454545455	0.9545454545454546
PF14018	0.8833333333333333	0.4666666666666667	0.8833333333333333
PF23138	0.935064935064935	0.5064935064935064	0.922077922077922
PF19360	0.9375	0.5125	0.9375
PF00605	0.9272727272727272	0.34545454545454546	0.9636363636363636
PF20032	0.96	0.46	0.96
PF13689	0.9292929292929293	0.5959595959595959	0.9393939393939394
PF21788	0.9290322580645162	0.41935483870967744	0.896774193548387
PF05050	0.9777777777777777	0.6888888888888889	0.9333333333333333
PF23602	0.9405940594059405	0.5841584158415841	0.9405940594059405
PF03621	0.9769230769230769	0.6692307692307692	0.9384615384615385
PF22763	0.9746835443037974	0.6708860759493671	0.9493670886075949
PF13808	0.9157894736842105	0.5368421052631579	0.9368421052631579
PF01345	0.9473684210526315	0.8421052631578947	0.9473684210526315
PF12667	0.9795918367346939	0.6530612244897959	0.9183673469387755
PF14522	0.9305555555555556	0.4444444444444444	0.9027777777777778
PF23603	0.9651162790697675	0.7093023255813954	0.9418604651162791
PF16541	0.9090909090909091	0.32727272727272727	0.9454545454545454
PF07989	0.9305555555555556	0.5416666666666666	0.9305555555555556
PF00827	0.8961038961038961	0.4805194805194805	0.8701298701298701
PF13041	0.9719101123595506	0.702247191011236	0.9606741573033708
PF03665	0.8918918918918919	0.44594594594594594	0.8918918918918919
PF14230	0.9259259259259259	0.5370370370370371	0.9259259259259259
PF10724	0.9701492537313433	0.43283582089552236	0.9701492537313433
PF25092	0.9333333333333333	0.6166666666666667	0.9333333333333333
PF12223	0.9795918367346939	0.4897959183673469	0.9387755102040817
PF09769	0.968421052631579	0.28421052631578947	0.9578947368421052
PF10342	0.9508196721311475	0.5737704918032787	0.9672131147540983
PF09394	0.989010989010989	0.7472527472527473	0.9560439560439561
PF09783	0.9315068493150684	0.4246575342465753	0.9041095890410958
PF24649	0.9473684210526315	0.7631578947368421	0.9605263157894737
PF02820	0.9581151832460733	0.43455497382198954	0.9476439790575916
PF24994	0.9558823529411765	0.4852941176470588	0.9117647058823529
PF17186	0.9387755102040817	0.5510204081632653	0.8775510204081632
PF22258	0.9416058394160584	0.5693430656934306	0.927007299270073
PF23631	0.9146341463414634	0.45121951219512196	0.9390243902439024
PF14105	0.9253731343283582	0.7313432835820896	0.9104477611940298
PF03206	0.9642857142857143	0.7857142857142857	0.9464285714285714
PF09148	0.9606741573033708	0.8595505617977528	0.9662921348314607
PF04239	0.9428571428571428	0.4095238095238095	0.9428571428571428
PF22919	0.9789473684210527	0.5263157894736842	0.9578947368421052
PF02604	0.9636363636363636	0.7090909090909091	0.9818181818181818
PF11612	0.9206349206349206	0.5238095238095238	0.9047619047619048
PF19078	0.8823529411764706	0.5882352941176471	0.8627450980392157
PF06676	0.935064935064935	0.4155844155844156	0.935064935064935
PF08293	0.9693877551020408	0.6020408163265306	0.9489795918367347
PF04676	0.9206349206349206	0.46825396825396826	0.9047619047619048
PF02109	0.91	0.49	0.92
PF01423	0.9272727272727272	0.6	0.9181818181818182
PF20438	0.9457364341085271	0.3875968992248062	0.9457364341085271
PF13188	0.9736842105263158	0.8842105263157894	0.9578947368421052
PF25791	0.9466666666666667	0.4	0.9333333333333333
PF09182	0.9104477611940298	0.6119402985074627	0.8955223880597015
PF23759	0.9552238805970149	0.373134328358209	0.9701492537313433
PF04446	0.9548387096774194	0.47096774193548385	0.967741935483871
PF09087	0.9661016949152542	0.4745762711864407	0.9152542372881356
PF19133	0.9382716049382716	0.5555555555555556	0.9259259259259259
PF23996	0.9411764705882353	0.5294117647058824	0.9215686274509803
PF08064	0.9719626168224299	0.5700934579439252	0.9626168224299065
PF24914	0.9175257731958762	0.7731958762886598	0.9175257731958762
PF09468	0.9875	0.5875	0.975
PF11028	0.9113924050632911	0.4810126582278481	0.9240506329113924
PF06458	0.951048951048951	0.6293706293706294	0.9300699300699301
PF16752	0.8703703703703703	0.42592592592592593	0.8333333333333334
PF14856	0.8953488372093024	0.5	0.872093023255814
PF21896	0.8666666666666667	0.5666666666666667	0.8666666666666667
PF22905	0.9142857142857143	0.24285714285714285	0.9
PF00359	0.9733333333333334	0.8133333333333334	0.9333333333333333
PF25218	0.9393939393939394	0.42424242424242425	0.9494949494949495
PF11662	0.9583333333333334	0.6666666666666666	0.9791666666666666
PF02704	0.9577464788732394	0.5211267605633803	0.9577464788732394
PF03382	0.9444444444444444	0.7777777777777778	0.8703703703703703
PF23708	0.9452054794520548	0.3013698630136986	0.9726027397260274
PF07799	1.0	0.5964912280701754	0.9824561403508771
PF14246	0.9818181818181818	0.5454545454545454	0.9818181818181818
PF08167	0.9024390243902439	0.35365853658536583	0.9146341463414634
PF25498	0.944	0.584	0.936
PF04969	0.859375	0.46875	0.890625
PF14231	0.9402985074626866	0.5671641791044776	0.9552238805970149
PF09811	0.9259259259259259	0.5925925925925926	0.9259259259259259
PF21342	0.928	0.536	0.872
PF09190	0.9180327868852459	0.7540983606557377	0.9508196721311475
PF12104	0.8536585365853658	0.7757009345794392	0.9158878504672897
PF21099	0.9310344827586207	0.3448275862068966	0.896551724137931
PF11174	0.9259259259259259	0.7407407407407407	0.9259259259259259
PF23057	0.9333333333333333	0.6666666666666666	0.9333333333333333
PF23421	0.9764705882352941	0.4235294117647059	0.9764705882352941
PF06210	0.9380530973451328	0.6283185840707964	0.9557522123893806
PF03899	0.9166666666666666	0.625	0.9305555555555556
PF23233	0.90625	0.46875	0.89375
PF01284	0.8953488372093024	0.5	0.8953488372093024
PF21787	0.940677966101695	0.3813559322033898	0.9491525423728814
PF06973	0.9387755102040817	0.2653061224489796	0.9591836734693877
PF06568	0.9411764705882353	0.7294117647058823	0.9294117647058824
PF24416	0.9411764705882353	0.4852941176470588	0.9705882352941176
PF13513	0.9572649572649573	0.7094017094017094	0.9401709401709402
PF10780	0.9625	0.3625	0.95
PF14369	0.9433962264150944	0.5849056603773585	0.9622641509433962
PF10163	0.9767441860465116	0.5116279069767442	0.9767441860465116
PF00122	0.9259259259259259	0.6296296296296297	0.9444444444444444
PF18053	0.9271523178807947	0.5099337748344371	0.9139072847682119
PF22782	0.9368421052631579	0.5789473684210527	0.9315789473684211
PF21315	0.9322033898305084	0.7288135593220338	0.9491525423728814
PF19148	0.953125	0.59375	0.953125
PF01658	0.9065420560747663	0.4672897196261682	0.8878504672897196
PF05051	0.9764705882352941	0.5764705882352941	0.9647058823529412
PF08743	0.9393939393939394	0.42424242424242425	0.9333333333333333
PF23043	0.9807692307692307	0.5192307692307693	0.9615384615384616
PF10233	0.9444444444444444	0.3472222222222222	0.9444444444444444
PF18129	0.9292929292929293	0.5959595959595959	0.9393939393939394
PF17832	0.9807692307692307	0.7307692307692307	0.9807692307692307
PF03493	0.9310344827586207	0.3620689655172414	0.9310344827586207
PF17751	0.9193548387096774	0.3709677419354839	0.8870967741935484
PF18938	0.96875	0.609375	0.984375
PF11321	0.9259259259259259	0.35185185185185186	0.8518518518518519
PF18810	0.921875	0.515625	0.890625
PF04990	0.9230769230769231	0.4	0.9230769230769231
PF06911	0.9361702127659575	0.3829787234042553	0.9680851063829787
PF04557	0.9838709677419355	0.5	0.967741935483871
PF00452	0.9770992366412213	0.5877862595419847	0.9770992366412213
PF03951	0.9807692307692307	0.49038461538461536	0.9807692307692307
PF11412	0.9733333333333334	0.6266666666666667	0.9333333333333333
PF21996	0.9539473684210527	0.5657894736842105	0.9473684210526315
PF04138	0.9148936170212766	0.7446808510638298	0.925531914893617
PF24488	0.9661016949152542	0.4067796610169492	0.9491525423728814
PF09286	0.9620253164556962	0.3924050632911392	0.9240506329113924
PF07676	0.9875	0.8	0.95
PF13654	0.9477124183006536	0.38562091503267976	0.9477124183006536
PF04504	0.90625	0.4375	0.90625
PF17931	0.9154929577464789	0.5211267605633803	0.9295774647887324
PF19657	0.9014084507042254	0.3380281690140845	0.9014084507042254
PF24922	0.9516129032258065	0.5483870967741935	0.9516129032258065
PF13824	0.9577464788732394	0.5633802816901409	0.9577464788732394
PF01835	0.9516129032258065	0.3870967741935484	0.9193548387096774
PF07739	0.9692307692307692	0.48205128205128206	0.958974358974359
PF13635	0.984251968503937	0.4409448818897638	0.952755905511811
PF17938	0.9161290322580645	0.4064516129032258	0.9032258064516129
PF23526	0.9385964912280702	0.6140350877192983	0.9298245614035088
PF00754	0.9662921348314607	0.5337078651685393	0.9550561797752809
PF01694	0.9107142857142857	0.5892857142857143	0.9285714285714286
PF05973	0.9591836734693877	0.5714285714285714	0.9591836734693877
PF23615	0.9622641509433962	0.4591194968553459	0.9811320754716981
PF23292	0.9230769230769231	0.4461538461538462	0.9230769230769231
PF18860	0.9607843137254902	0.5490196078431373	0.9215686274509803
PF17883	0.9710144927536232	0.6666666666666666	0.9420289855072463
PF19189	0.967741935483871	0.6935483870967742	0.9838709677419355
PF14256	0.9056603773584906	0.39622641509433965	0.8679245283018868
PF06594	0.9572649572649573	0.7094017094017094	0.9316239316239316
PF00620	0.975	0.55	0.975
PF17116	0.9523809523809523	0.47619047619047616	0.9523809523809523
PF23120	0.9433962264150944	0.5943396226415094	0.9339622641509434
PF08825	0.9583333333333334	0.4583333333333333	0.9416666666666667
PF11464	0.9759036144578314	0.6265060240963856	0.9518072289156626
PF25596	0.9612903225806452	0.49032258064516127	0.9548387096774194
PF04573	0.9186046511627907	0.5348837209302325	0.9069767441860465
PF03350	0.9365079365079365	0.4365079365079365	0.9206349206349206
PF09496	0.9074074074074074	0.3333333333333333	0.9074074074074074
PF24315	0.9591836734693877	0.6938775510204082	0.9387755102040817
PF12542	0.9714285714285714	0.3904761904761905	0.9619047619047619
PF07744	0.9387755102040817	0.3469387755102041	0.9387755102040817
PF16770	0.95	0.5833333333333334	0.95
PF17765	0.9473684210526315	0.543859649122807	0.9415204678362573
PF02320	0.9807692307692307	0.46153846153846156	0.9807692307692307
PF10003	0.859375	0.4375	0.890625
PF22960	0.981651376146789	0.43119266055045874	0.963302752293578
PF01989	0.9397590361445783	0.5662650602409639	0.927710843373494
PF01661	0.9113924050632911	0.45569620253164556	0.9113924050632911
PF21687	0.9666666666666667	0.5888888888888889	0.9777777777777777
PF25325	0.9810126582278481	0.5316455696202531	0.9620253164556962
PF23194	0.92	0.6133333333333333	0.9333333333333333
PF04279	0.9344262295081968	0.3442622950819672	0.9016393442622951
PF13765	0.9651162790697675	0.7441860465116279	0.9186046511627907
PF20171	0.9642857142857143	0.45535714285714285	0.9642857142857143
PF12034	0.890625	0.5	0.890625
PF02659	0.9607843137254902	0.6078431372549019	0.9215686274509803
PF04135	0.9238095238095239	0.6095238095238096	0.9238095238095239
PF24314	0.92	0.32	0.88
PF01857	0.9264705882352942	0.45588235294117646	0.9558823529411765
PF04926	0.9139784946236559	0.4731182795698925	0.9139784946236559
PF23997	0.9375	0.6458333333333334	0.9375
PF10056	0.935064935064935	0.38961038961038963	0.922077922077922
PF11068	0.9454545454545454	0.43636363636363634	0.9272727272727272
PF24551	0.9390243902439024	0.6951219512195121	0.9146341463414634
PF23858	0.9603174603174603	0.6666666666666666	0.9523809523809523
PF09299	0.9418604651162791	0.7674418604651163	0.9186046511627907
PF06749	0.9140625	0.46875	0.921875
PF01092	0.945054945054945	0.5604395604395604	0.945054945054945
PF14668	0.9418604651162791	0.5930232558139535	0.9069767441860465
PF25026	0.9012345679012346	0.5925925925925926	0.9629629629629629
PF17944	0.96	0.74	0.94
PF23182	0.946969696969697	0.6893939393939394	0.9242424242424242
PF12654	0.9065420560747663	0.4392523364485981	0.9252336448598131
PF08349	0.96	0.544	0.96
PF05128	0.96	0.4533333333333333	0.92
PF24539	0.9672131147540983	0.45901639344262296	0.9672131147540983
PF13695	0.9351851851851852	0.5648148148148148	0.9351851851851852
PF08207	0.9776119402985075	0.4552238805970149	0.9626865671641791
PF00385	0.9367088607594937	0.5822784810126582	0.9240506329113924
PF20105	0.8983050847457628	0.3050847457627119	0.9152542372881356
PF21820	0.9497206703910615	0.48044692737430167	0.9553072625698324
PF16835	0.9375	0.525	0.925
PF06179	0.9795918367346939	0.6326530612244898	0.9591836734693877
PF03166	0.9411764705882353	0.6029411764705882	0.8970588235294118
PF14317	0.9711538461538461	0.8365384615384616	0.9615384615384616
PF13302	0.9573170731707317	0.7012195121951219	0.9573170731707317
PF21168	0.9622641509433962	0.5849056603773585	0.9433962264150944
PF10602	0.9215686274509803	0.4117647058823529	0.9215686274509803
PF23428	0.9107142857142857	0.3392857142857143	0.9642857142857143
PF05270	0.9178082191780822	0.4520547945205479	0.9041095890410958
PF25610	0.9259259259259259	0.32098765432098764	0.9259259259259259
PF12927	0.9156626506024096	0.4819277108433735	0.9156626506024096
PF07836	0.9791666666666666	0.6041666666666666	0.9583333333333334
PF12156	0.8360655737704918	0.5081967213114754	0.8852459016393442
PF21984	0.897196261682243	0.29906542056074764	0.9065420560747663
PF20319	0.8653846153846154	0.34615384615384615	0.8653846153846154
PF04716	0.9615384615384616	0.6730769230769231	0.9807692307692307
PF13861	0.9173553719008265	0.49586776859504134	0.9256198347107438
PF16470	0.9333333333333333	0.4857142857142857	0.9333333333333333
PF14155	0.9634146341463414	0.35365853658536583	0.9512195121951219
PF06645	0.952	0.512	0.928
PF07081	0.9	0.5375	0.925
PF21117	0.9669421487603306	0.5867768595041323	0.9586776859504132
PF10273	0.9492753623188406	0.47101449275362317	0.9565217391304348
PF09179	0.9723756906077348	0.7182320441988951	0.9668508287292817
PF14276	0.9701492537313433	0.6268656716417911	0.9402985074626866
PF11781	0.9384615384615385	0.6153846153846154	0.9230769230769231
PF09917	0.96875	0.48125	0.95
PF12499	0.9150943396226415	0.42452830188679247	0.9150943396226415
PF11137	0.9807692307692307	0.38461538461538464	0.9230769230769231
PF02403	0.958904109589041	0.6027397260273972	0.9315068493150684
PF22076	0.9767441860465116	0.5	0.9767441860465116
PF01342	0.9215686274509803	0.35294117647058826	0.9019607843137255
PF13564	0.9636363636363636	0.6181818181818182	0.9272727272727272
PF25823	0.8813559322033898	0.559322033898305	0.847457627118644
PF22593	0.9344262295081968	0.29508196721311475	0.9180327868852459
PF17771	0.9538461538461539	0.7846153846153846	0.9538461538461539
PF04729	0.9032258064516129	0.45161290322580644	0.9032258064516129
PF25323	0.8163265306122449	0.3877551020408163	0.8367346938775511
PF12675	0.945054945054945	0.6703296703296703	0.9340659340659341
PF25785	0.9538461538461539	0.5692307692307692	0.9435897435897436
PF01545	0.9615384615384616	0.6923076923076923	0.9423076923076923
PF04351	0.8641975308641975	0.345679012345679	0.8641975308641975
PF19794	0.9322033898305084	0.576271186440678	0.9152542372881356
PF04267	0.8787878787878788	0.3939393939393939	0.8939393939393939
PF07634	0.9710144927536232	0.7681159420289855	0.9710144927536232
PF18018	0.9285714285714286	0.6285714285714286	0.9285714285714286
PF14299	0.9186046511627907	0.38372093023255816	0.9186046511627907
PF13455	0.978494623655914	0.6021505376344086	0.956989247311828
PF07009	0.9879518072289156	0.7108433734939759	0.9759036144578314
PF16381	0.9038461538461539	0.5192307692307693	0.9615384615384616
PF06337	0.9541984732824428	0.549618320610687	0.9541984732824428
PF03127	0.9797297297297297	0.4864864864864865	0.9594594594594594
PF13018	0.9736842105263158	0.7894736842105263	0.9868421052631579
PF12843	0.9420289855072463	0.5797101449275363	0.9855072463768116
PF23475	0.9552238805970149	0.6417910447761194	0.9402985074626866
PF13276	0.952054794520548	0.7671232876712328	0.9315068493150684
PF02026	0.9764705882352941	0.6	0.9411764705882353
PF23563	0.9254658385093167	0.6149068322981367	0.9192546583850931
PF19621	0.9666666666666667	0.7	0.9333333333333333
PF01202	0.8888888888888888	0.4583333333333333	0.9166666666666666
PF05676	0.9402985074626866	0.6417910447761194	0.9253731343283582
PF24964	0.9166666666666666	0.5208333333333334	0.9375
PF22240	0.91	0.44	0.92
PF00919	0.978021978021978	0.6483516483516484	0.9340659340659341
PF13342	0.9632352941176471	0.6176470588235294	0.9338235294117647
PF00993	0.96	0.5333333333333333	0.9466666666666667
PF07976	0.9214285714285714	0.4357142857142857	0.9214285714285714
PF02861	0.9752066115702479	0.7024793388429752	0.9504132231404959
PF25327	0.9465648854961832	0.5877862595419847	0.9541984732824428
PF11141	0.96	0.54	0.96
PF17820	0.9482758620689655	0.8103448275862069	0.9655172413793104
PF16158	0.9457364341085271	0.4263565891472868	0.9302325581395349
PF24410	0.9824561403508771	0.8333333333333334	0.956140350877193
PF07534	0.9021739130434783	0.45652173913043476	0.9130434782608695
PF14413	0.9058823529411765	0.3058823529411765	0.9294117647058824
PF25378	0.9166666666666666	0.5833333333333334	0.9444444444444444
PF02883	0.956989247311828	0.3870967741935484	0.9354838709677419
PF00293	0.9435483870967742	0.6693548387096774	0.9516129032258065
PF00683	0.9611111111111111	0.5888888888888889	0.9555555555555556
PF23314	0.9649122807017544	0.40350877192982454	0.9649122807017544
PF13377	0.9454545454545454	0.6	0.8909090909090909
PF23942	0.9366197183098591	0.4377224199288256	0.9288256227758007
PF24616	0.9774436090225563	0.44360902255639095	0.9774436090225563
PF22570	0.96875	0.8958333333333334	0.96875
PF06252	0.9830508474576272	0.5423728813559322	0.9491525423728814
PF08785	0.8823529411764706	0.4588235294117647	0.9058823529411765
PF04773	0.972972972972973	0.7972972972972973	0.9324324324324325
PF25078	0.9074074074074074	0.37037037037037035	0.8888888888888888
PF22900	0.9571428571428572	0.5	0.9428571428571428
PF14703	0.9415204678362573	0.5087719298245614	0.9415204678362573
PF23304	0.8867924528301887	0.2641509433962264	0.9056603773584906
PF17871	0.9271523178807947	0.6821192052980133	0.9139072847682119
PF01249	0.9464285714285714	0.42857142857142855	0.9464285714285714
PF08769	0.97	0.52	0.97
PF14441	0.9673202614379085	0.6013071895424836	0.934640522875817
PF18738	0.9122807017543859	0.45614035087719296	0.8771929824561403
PF02600	0.9655172413793104	0.5	0.9482758620689655
PF10537	0.9397590361445783	0.5060240963855421	0.9397590361445783
PF25020	0.9354838709677419	0.5161290322580645	0.9354838709677419
PF25546	0.9076923076923077	0.3384615384615385	0.8923076923076924
