	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
479	143	0.0	1.0	1.0
480	1430	0.0	1.0	1.0
481	1431	0.0	0.5	0.5
482	1432	0.0	0.5	0.5
483	1433	0.0	0.0	0.0
484	1434	0.0	0.0	0.0
485	1435	0.0	0.0	0.0
486	1436	0.0	1.0	1.0
487	1437	1.0	0.0	1.0
488	1438	0.5	0.5	0.5
489	1439	0.0	0.5	0.5
490	144	0.0	0.5	0.5
491	1440	0.0	0.0	0.0
492	1441	0.0	0.5	0.5
493	1442	0.0	0.5	0.5
494	1443	0.0	0.5	0.5
495	1444	0.0	0.5	0.5
496	1445	1.0	1.0	1.0
497	1446	0.0	0.5	0.5
498	1447	0.5	1.0	1.0
499	1448	0.0	1.0	1.0
500	1449	0.5	0.5	1.0
501	145	0.5	1.0	1.0
502	1450	0.0	1.0	1.0
503	1451	0.0	0.0	0.0
504	1452	0.5	1.0	0.5
505	1453	0.0	0.5	0.5
506	1454	0.0	0.0	0.0
507	1455	0.0	0.0	0.0
508	1456	0.0	0.0	0.0
509	1457	0.0	0.0	0.0
510	1458	0.0	0.0	0.0
511	1459	0.5	1.0	0.5
512	146	1.0	1.0	1.0
513	1460	0.0	0.5	0.5
514	1461	1.0	1.0	1.0
515	1462	0.0	0.0	0.0
516	1463	0.0	0.5	0.5
517	1464	0.0	1.0	1.0
518	1465	1.0	1.0	1.0
519	1466	0.5	0.5	1.0
520	1467	0.0	0.5	0.5
521	1468	0.0	0.0	0.0
522	1469	0.5	1.0	1.0
523	147	0.0	0.5	0.5
524	1470	0.5	0.5	0.5
525	1471	0.0	0.5	0.5
526	1472	0.0	0.0	0.0
527	1473	0.0	0.5	0.5
528	1474	0.0	1.0	1.0
529	1475	0.5	0.5	0.0
530	1476	0.0	0.0	0.0
531	1477	1.0	1.0	1.0
532	1478	0.0	0.0	0.0
533	1479	0.0	1.0	1.0
534	148	0.5	0.5	1.0
