	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
676	10458	0.5	0.0	0.5
677	18650	0.0	1.0	1.0
678	2279	1.0	1.0	0.0
679	18665	0.5	0.5	0.0
680	10479	0.0	0.0	0.0
681	2290	0.5	0.5	0.0
682	10489	0.0	1.0	1.0
683	10493	0.5	0.5	0.0
684	18707	0.5	1.0	1.0
685	10519	0.5	0.5	0.0
686	2328	0.5	0.5	1.0
687	18712	0.0	0.0	0.0
688	18713	0.5	1.0	0.5
689	10527	0.0	0.5	0.5
690	2337	0.5	0.5	0.0
691	2344	0.0	1.0	1.0
692	10536	0.0	0.0	0.0
693	10542	0.0	1.0	1.0
694	2354	0.5	0.5	0.0
695	2357	0.0	0.5	0.5
696	10553	0.0	1.0	1.0
697	10555	0.5	0.5	0.0
698	10556	0.5	0.5	0.0
699	2366	0.0	0.5	0.5
700	2369	0.0	0.0	0.0
701	18754	0.5	0.5	0.0
702	18756	0.5	1.0	1.0
703	10569	0.5	0.0	0.5
704	2383	0.0	0.5	0.5
705	2386	0.5	1.0	0.5
706	18778	0.0	1.0	1.0
707	2397	0.0	0.0	0.0
708	10590	0.5	1.0	1.0
709	18788	0.0	0.0	0.0
710	2422	0.0	0.0	0.0
711	10617	0.0	0.5	0.5
712	10618	0.0	0.0	0.0
713	2428	0.0	1.0	1.0
714	2429	0.5	1.0	1.0
715	2431	0.0	0.0	0.0
716	18817	0.0	1.0	1.0
717	2434	0.0	1.0	1.0
718	10628	0.0	0.5	0.5
719	2444	0.0	1.0	1.0
720	10637	0.0	0.5	0.5
721	18828	0.5	1.0	1.0
722	10641	0.5	0.5	0.0
723	2455	0.0	1.0	1.0
724	10648	0.0	1.0	1.0
725	18846	0.0	0.5	0.5
726	2470	0.0	1.0	1.0
727	2473	1.0	1.0	0.0
728	2476	0.0	0.0	0.0
729	2480	0.5	0.0	0.5
730	2483	0.0	0.0	0.0
731	10678	0.5	0.5	0.0
732	2490	0.5	0.5	0.5
733	10683	0.5	1.0	1.0
734	2492	0.5	1.0	0.5
735	2495	0.0	1.0	1.0
736	10694	0.0	0.5	0.5
737	2503	0.0	0.5	0.5
738	18889	0.5	0.0	0.5
739	10700	0.0	1.0	1.0
740	18896	0.0	1.0	1.0
741	10707	0.5	1.0	1.0
742	18904	0.0	0.5	0.5
743	10717	0.0	0.0	0.0
744	18913	0.0	0.5	0.5
745	2531	0.0	0.5	0.5
