	family	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
1254	PF00004	12667	0.0	1.0	1.0
1255	PF00004	12677	0.0	0.0	0.0
1256	PF00004	12678	0.0	0.5	0.5
1257	PF00004	4492	0.0	1.0	1.0
1258	PF00004	12686	0.0	0.5	0.5
1259	PF00004	4495	0.0	0.5	0.5
1260	PF00004	4496	0.0	0.5	0.5
1261	PF00004	12687	0.0	0.5	0.5
1262	PF00004	4498	0.0	0.0	1.0
1263	PF00004	12689	0.0	1.0	1.0
1264	PF00004	4500	0.0	0.0	0.0
1265	PF00004	4518	0.0	1.0	1.0
1266	PF00004	12714	0.5	0.5	0.0
1267	PF00004	12733	0.0	0.0	0.0
1268	PF00004	4544	0.0	0.0	0.0
1269	PF00004	4545	0.0	0.5	0.5
1270	PF00004	4556	0.0	1.0	1.0
1271	PF00004	12758	0.5	0.5	0.0
1272	PF00004	4567	0.0	0.5	0.5
1273	PF00004	12764	0.0	0.0	0.0
1274	PF00004	12766	0.0	1.0	1.0
1275	PF00004	12772	0.0	1.0	1.0
1276	PF00004	12773	0.0	1.0	1.0
1277	PF00004	12776	0.0	0.5	0.5
1278	PF00004	12791	0.0	0.5	0.5
1279	PF00004	4600	0.0	0.0	0.0
1280	PF00004	4612	0.0	0.5	0.5
1281	PF00004	4613	0.0	1.0	1.0
1282	PF00004	12804	0.0	1.0	1.0
1283	PF00004	4617	0.0	0.0	0.0
1284	PF00004	12809	0.0	0.5	0.5
1285	PF00004	4622	0.0	1.0	1.0
1286	PF00004	12820	0.0	0.5	0.5
1287	PF00004	4633	0.0	1.0	1.0
1288	PF00004	4638	0.0	0.0	0.0
1289	PF00004	4643	0.0	0.0	0.0
1290	PF00004	4645	0.0	1.0	1.0
1291	PF00004	4649	0.0	0.5	0.5
1292	PF00004	4663	0.0	1.0	1.0
1293	PF00004	12858	0.0	1.0	1.0
1294	PF00004	4671	0.0	0.0	0.0
1295	PF00004	4674	1.0	0.5	1.0
1296	PF00004	4676	0.0	0.5	0.5
1297	PF00004	12875	0.0	1.0	1.0
1298	PF00004	12876	0.0	0.0	0.0
1299	PF00004	12881	0.0	1.0	1.0
1300	PF00004	12892	0.0	1.0	1.0
1301	PF00004	4704	0.0	0.0	0.0
1302	PF00004	12911	0.0	1.0	1.0
1303	PF00004	12914	0.0	0.0	0.0
1304	PF00004	4730	0.0	1.0	1.0
1305	PF00004	4736	0.0	0.0	0.0
1306	PF00004	4737	0.0	0.0	0.0
1307	PF00004	4738	1.0	0.5	1.0
1308	PF00004	4749	0.0	0.5	0.5
1309	PF00004	12942	0.0	0.0	0.0
1310	PF00004	12947	0.0	0.5	0.5
1311	PF00004	4758	0.0	0.0	0.0
1312	PF00004	12952	0.0	1.0	1.0
1313	PF00004	4761	0.0	0.5	0.5
1314	PF00004	4778	0.0	0.5	0.5
1315	PF00004	4781	0.0	0.0	0.0
1316	PF00004	12973	0.0	0.5	0.5
1317	PF00004	12976	0.0	0.0	0.0
1318	PF00004	12978	0.0	0.0	0.0
1319	PF00004	4791	0.0	1.0	1.0
1320	PF00004	12985	0.0	0.0	0.0
1321	PF00004	12988	0.0	1.0	1.0
1322	PF00004	12991	0.0	0.0	0.0
1323	PF00004	4800	0.0	0.0	0.0
1324	PF00004	4805	0.0	1.0	1.0
1325	PF00004	4806	0.5	0.0	0.5
1326	PF00004	4807	0.0	1.0	1.0
1327	PF00004	12998	0.0	0.0	0.0
1328	PF00004	13000	0.0	1.0	1.0
1329	PF00004	4810	0.0	1.0	1.0
1330	PF00004	13014	0.0	1.0	1.0
1331	PF00004	4832	0.0	0.0	0.0
1332	PF00004	13026	0.0	0.5	0.5
1333	PF00004	4836	0.0	0.0	0.0
1334	PF00004	13032	0.5	0.0	0.5
1335	PF00004	4842	0.0	0.0	0.0
1336	PF00004	4847	0.0	0.0	0.0
1337	PF00004	4854	0.0	1.0	1.0
1338	PF00004	4855	0.0	0.0	0.0
1339	PF00004	13047	0.0	0.5	0.5
1340	PF00004	4859	0.0	0.5	0.5
1341	PF00004	13052	1.0	0.0	1.0
1342	PF00004	4874	0.0	0.0	0.0
1343	PF00004	13068	0.0	1.0	1.0
1344	PF00004	4883	0.5	1.0	1.0
1345	PF00004	13077	0.0	0.5	0.5
1346	PF00004	13082	0.0	0.0	0.0
1347	PF00004	4893	0.0	0.5	0.5
1348	PF00004	4896	0.0	0.0	0.0
1349	PF00004	13088	0.0	0.0	0.0
1350	PF00004	4911	0.0	0.0	0.0
1351	PF00004	4918	0.0	0.5	0.5
1352	PF00004	13117	0.0	0.5	0.5
1353	PF00004	13122	0.5	0.5	0.0
1354	PF00004	4932	0.0	0.0	0.0
1355	PF00004	13126	0.0	0.0	0.0
1356	PF00004	4945	0.5	0.5	0.0
1357	PF00004	13150	0.0	0.5	0.5
1358	PF00004	4965	0.0	1.0	1.0
1359	PF00004	4972	0.0	0.0	0.0
1360	PF00004	4977	0.0	0.5	0.5
1361	PF00004	13169	1.0	1.0	0.5
1362	PF00004	13179	0.0	0.0	0.0
1363	PF00004	13185	0.0	0.0	0.0
1364	PF00004	13193	0.0	0.5	0.5
1365	PF00004	5011	0.0	0.5	0.5
1366	PF00004	5017	0.0	0.0	0.0
1367	PF00004	13217	0.0	0.0	0.0
1368	PF00004	5030	0.0	0.5	0.5
1369	PF00004	13222	0.0	0.5	0.5
1370	PF00004	13225	0.0	0.0	0.0
1371	PF00004	13227	0.0	0.5	0.5
1372	PF00004	13235	0.0	0.0	0.0
1373	PF00004	13240	0.0	0.0	0.0
1374	PF00004	5052	0.0	0.0	0.0
1375	PF00004	5053	0.0	1.0	1.0
1376	PF00004	13246	0.5	0.5	0.0
1377	PF00004	5057	0.0	1.0	1.0
1378	PF00004	13259	0.0	0.0	0.0
1379	PF00004	13262	1.0	1.0	0.5
1380	PF00004	5074	0.0	0.0	0.0
1381	PF00004	5079	0.0	0.5	0.5
1382	PF00004	5085	0.0	0.5	0.5
1383	PF00004	13282	0.0	0.5	0.5
1384	PF00004	13285	0.0	0.0	0.0
1385	PF00004	5105	0.0	0.5	0.5
1386	PF00004	5106	0.0	0.0	0.0
1387	PF00004	13297	0.0	1.0	1.0
1388	PF00004	5110	0.5	0.5	0.5
1389	PF00004	5123	0.0	0.0	0.0
1390	PF00004	5125	0.5	0.0	0.5
1391	PF00004	5127	0.0	1.0	1.0
1392	PF00004	13324	0.0	0.0	0.0
1393	PF00004	5137	0.0	1.0	1.0
1394	PF00004	13351	0.0	0.5	0.5
1395	PF00004	5178	0.0	0.0	0.0
1396	PF00004	5179	0.0	0.5	0.5
1397	PF00004	5180	0.0	0.0	0.0
1398	PF00004	13381	0.0	0.0	0.0
1399	PF00004	5190	0.0	0.5	0.5
1400	PF00004	13396	0.0	0.5	0.5
1401	PF00004	13400	1.0	1.0	0.0
1402	PF00004	13404	0.0	1.0	1.0
1403	PF00004	13408	0.0	0.5	0.5
1404	PF00004	13410	0.0	0.5	0.5
1405	PF00004	13418	0.0	0.5	0.5
1406	PF00004	5233	0.0	0.5	0.5
1407	PF00004	5234	0.0	0.5	0.5
1408	PF00004	13429	0.0	0.0	0.0
1409	PF00004	5238	0.0	0.5	0.5
1410	PF00004	5239	0.0	0.5	0.5
1411	PF00004	13430	0.0	0.0	0.0
1412	PF00004	5241	0.0	0.0	0.0
1413	PF00004	5250	0.0	1.0	1.0
1414	PF00004	13447	0.0	0.0	0.0
1415	PF00004	5257	0.0	0.0	0.0
1416	PF00004	5259	0.0	0.0	0.0
1417	PF00004	13457	0.0	1.0	1.0
1418	PF00004	13468	0.0	0.5	0.5
1419	PF00004	5277	0.0	0.5	0.5
1420	PF00004	13473	0.5	1.0	0.5
1421	PF00004	5288	0.0	0.5	0.5
1422	PF00004	13480	0.0	1.0	1.0
1423	PF00004	13482	0.5	0.5	0.0
1424	PF00004	5296	0.0	0.0	0.0
1425	PF00004	13491	0.0	0.0	0.0
1426	PF00004	5300	0.0	0.5	0.5
1427	PF00004	5302	0.0	1.0	1.0
1428	PF00004	13501	0.0	0.5	0.5
1429	PF00004	5312	0.0	0.0	0.0
1430	PF00004	13504	0.0	0.0	0.0
1431	PF00004	13508	0.0	0.5	0.5
1432	PF00004	5320	0.5	0.5	0.5
1433	PF00004	5321	0.0	0.0	0.0
1434	PF00004	13519	0.0	1.0	1.0
1435	PF00004	5335	0.0	1.0	1.0
1436	PF00004	5343	0.0	0.5	0.5
1437	PF00004	13546	0.0	0.5	0.5
1438	PF00004	13548	0.0	0.0	0.0
1439	PF00004	13551	0.0	0.5	0.5
1440	PF00004	5371	0.0	0.5	0.5
1441	PF00004	13565	0.0	0.5	0.5
1442	PF00004	5374	0.0	0.0	0.0
1443	PF00004	13569	0.0	1.0	1.0
1444	PF00004	13576	0.0	0.0	0.0
1445	PF00004	5388	0.0	0.0	0.0
1446	PF00004	5391	0.0	0.0	0.0
1447	PF00004	13585	0.0	0.5	0.5
1448	PF00004	13599	0.0	0.5	0.5
1449	PF00004	5409	0.0	1.0	1.0
1450	PF00004	13606	0.0	0.5	0.5
1451	PF00004	5416	0.0	0.5	0.5
1452	PF00004	13613	0.0	0.0	0.0
1453	PF00004	5424	0.0	0.5	0.5
1454	PF00004	5430	0.0	1.0	1.0
1455	PF00004	13622	0.0	1.0	1.0
1456	PF00004	13624	0.0	0.5	0.5
1457	PF00004	5436	0.0	0.5	0.5
1458	PF00004	13630	0.0	0.5	0.5
1459	PF00004	5443	0.0	0.0	0.0
1460	PF00004	13636	0.0	0.5	0.5
1461	PF00004	5446	0.0	1.0	1.0
1462	PF00004	5449	0.0	1.0	1.0
1463	PF00004	5451	0.0	1.0	1.0
1464	PF00004	13646	0.0	0.0	0.0
1465	PF00004	13660	0.0	0.5	0.5
1466	PF00004	5476	0.0	0.5	0.5
1467	PF00004	13670	0.0	0.0	0.0
1468	PF00004	13674	0.0	1.0	1.0
1469	PF00004	5487	0.0	0.0	0.0
1470	PF00004	5491	0.0	0.5	0.5
1471	PF00004	5496	0.0	0.0	0.0
1472	PF00004	13704	0.0	0.0	0.0
1473	PF00004	13712	0.0	1.0	1.0
1474	PF00004	13717	0.0	0.0	0.0
1475	PF00004	13719	0.0	1.0	1.0
1476	PF00004	5531	0.0	0.0	0.0
1477	PF00004	5537	0.5	0.5	0.0
1478	PF00004	5540	0.0	1.0	1.0
1479	PF00004	13738	0.0	1.0	1.0
1480	PF00004	13747	0.0	0.5	0.5
1481	PF00004	5561	0.0	0.0	0.0
1482	PF00004	13761	0.0	0.5	0.5
1483	PF00004	5570	0.0	0.5	0.5
1484	PF00004	13773	0.0	0.0	0.0
1485	PF00004	13774	0.0	0.5	0.5
1486	PF00004	13775	0.0	0.5	0.5
1487	PF00004	5589	0.0	1.0	1.0
1488	PF00004	5593	0.0	1.0	1.0
1489	PF00004	5601	0.0	0.5	0.5
1490	PF00004	13808	0.0	0.5	0.5
1491	PF00004	13809	0.0	0.5	0.5
1492	PF00004	5623	0.0	1.0	1.0
1493	PF00004	5627	0.0	0.5	0.5
1494	PF00004	13829	0.0	1.0	1.0
1495	PF00004	13833	0.0	0.0	0.0
1496	PF00004	5645	0.0	1.0	1.0
1497	PF00004	5646	0.0	0.0	0.0
1498	PF00004	13844	0.0	1.0	1.0
1499	PF00004	5656	0.0	1.0	1.0
1500	PF00004	5657	0.0	0.0	0.0
1501	PF00004	13850	0.0	1.0	1.0
1502	PF00004	13860	0.0	1.0	1.0
1503	PF00004	5676	0.0	1.0	1.0
1504	PF00004	13878	0.5	0.5	0.0
1505	PF00004	5694	0.0	0.0	0.0
1506	PF00004	5700	0.0	0.0	0.0
1507	PF00004	13892	0.0	1.0	1.0
1508	PF00004	5705	0.0	0.0	0.0
1509	PF00004	5714	0.5	0.0	0.5
1510	PF00004	13911	0.0	1.0	1.0
1511	PF00004	13914	0.5	0.5	0.0
1512	PF00004	5725	0.0	0.5	0.5
1513	PF00004	13918	0.0	1.0	1.0
1514	PF00004	5727	0.0	0.5	0.5
1515	PF00004	13919	1.0	1.0	0.0
1516	PF00004	13920	0.0	0.5	0.5
1517	PF00004	13924	0.0	0.0	0.0
1518	PF00004	13932	0.0	0.5	0.5
1519	PF00004	5746	0.0	0.0	0.0
1520	PF00004	5751	0.0	0.0	0.0
1521	PF00004	5753	0.0	0.0	0.0
1522	PF00004	13947	1.0	1.0	0.0
1523	PF00004	5758	0.0	1.0	1.0
1524	PF00004	13950	0.0	0.0	0.0
1525	PF00004	5760	0.5	0.0	0.5
1526	PF00004	5773	0.0	0.5	0.5
1527	PF00004	13965	0.0	0.0	0.0
1528	PF00004	13966	1.0	1.0	0.0
1529	PF00004	5777	0.0	0.0	0.0
1530	PF00004	5780	0.0	0.5	0.5
1531	PF00004	5783	0.0	0.0	0.0
1532	PF00004	5789	0.0	0.0	0.0
1533	PF00004	5792	0.0	0.0	0.0
1534	PF00004	13987	0.0	0.5	0.5
1535	PF00004	5798	0.0	0.0	0.0
1536	PF00004	13993	0.0	1.0	1.0
1537	PF00004	5802	0.0	0.5	0.5
1538	PF00004	13995	0.0	0.0	0.0
1539	PF00004	13998	0.0	0.5	0.5
1540	PF00004	13999	0.5	0.5	0.0
1541	PF00004	14026	0.0	0.0	0.0
1542	PF00004	14037	0.0	0.0	0.0
1543	PF00004	14040	0.0	0.0	0.0
1544	PF00004	14044	0.0	0.5	0.5
1545	PF00004	5856	0.0	0.0	0.0
1546	PF00004	14052	0.0	0.0	0.0
1547	PF00004	14053	0.0	1.0	1.0
1548	PF00004	14057	0.0	0.5	0.5
1549	PF00004	14061	0.0	0.0	0.0
1550	PF00004	5871	0.5	1.0	0.5
1551	PF00004	14070	0.0	1.0	1.0
1552	PF00004	5879	1.0	1.0	0.0
1553	PF00004	5882	0.0	0.0	0.0
1554	PF00004	14076	0.0	0.0	0.0
1555	PF00004	14084	0.0	0.5	0.5
1556	PF00004	5893	0.0	1.0	1.0
1557	PF00004	5896	0.0	0.5	0.5
1558	PF00004	5902	0.0	0.5	0.5
1559	PF00004	14099	0.0	1.0	1.0
1560	PF00004	5908	0.0	0.0	0.0
1561	PF00004	14110	0.0	0.0	0.0
1562	PF00004	14114	0.0	0.0	0.0
1563	PF00004	14115	0.0	0.0	0.0
1564	PF00004	14125	0.0	1.0	1.0
1565	PF00004	5942	0.0	0.0	0.0
1566	PF00004	14136	0.0	0.0	0.0
1567	PF00004	5950	0.0	0.0	0.0
1568	PF00004	5952	0.0	0.0	0.0
1569	PF00004	5960	0.5	1.0	0.5
1570	PF00004	14154	0.0	0.5	0.5
1571	PF00004	14173	0.0	0.0	0.0
1572	PF00004	5985	0.0	0.5	0.5
1573	PF00004	5987	0.0	0.5	0.5
1574	PF00004	14179	0.0	0.5	0.5
1575	PF00004	5989	0.0	1.0	1.0
1576	PF00004	5990	0.0	0.0	0.0
1577	PF00004	5998	0.0	0.5	0.5
1578	PF00004	14192	0.0	0.5	0.5
1579	PF00004	14200	0.0	0.5	0.5
1580	PF00004	6013	0.0	0.5	0.5
1581	PF00004	14208	0.0	0.5	0.5
1582	PF00004	14211	0.0	0.5	0.5
1583	PF00004	14232	0.5	0.0	0.5
1584	PF00004	6043	0.0	0.5	0.5
1585	PF00004	14244	0.0	0.5	0.5
1586	PF00004	6060	0.0	0.5	0.5
1587	PF00004	14258	0.0	0.5	0.5
1588	PF00004	14263	0.0	1.0	1.0
1589	PF00004	14270	0.0	0.5	0.5
1590	PF00004	6083	0.0	0.5	0.5
1591	PF00004	14278	0.5	1.0	0.5
1592	PF00004	6091	0.0	1.0	1.0
1593	PF00004	14287	1.0	0.5	1.0
1594	PF00004	14288	0.0	0.0	0.0
1595	PF00004	14289	0.0	0.5	0.5
1596	PF00004	14290	1.0	0.5	1.0
1597	PF00004	6100	0.0	0.0	0.0
1598	PF00004	6103	0.0	0.0	0.0
1599	PF00004	14296	0.0	1.0	1.0
1600	PF00004	14297	0.5	0.5	0.0
1601	PF00004	6117	0.0	0.0	0.0
1602	PF00004	14310	0.0	0.5	0.5
1603	PF00004	6123	0.0	0.0	0.0
1604	PF00004	6141	0.0	0.5	0.5
1605	PF00004	6151	0.0	0.0	0.0
1606	PF00004	6155	0.0	1.0	1.0
1607	PF00004	6169	0.5	0.5	0.5
1608	PF00004	14370	0.0	0.0	0.0
1609	PF00004	14374	1.0	1.0	0.5
1610	PF00004	6184	0.0	1.0	1.0
1611	PF00004	6185	0.0	0.0	0.0
1612	PF00004	6191	0.0	0.5	0.5
1613	PF00004	14383	0.0	0.0	0.0
1614	PF00004	14389	0.0	0.5	0.5
1615	PF00004	14398	0.0	0.0	0.0
1616	PF00004	14415	0.5	1.0	1.0
1617	PF00004	6230	0.5	0.5	0.5
1618	PF00004	14423	0.0	0.0	0.0
1619	PF00004	14424	0.0	0.0	0.0
1620	PF00004	6234	0.0	0.5	0.5
1621	PF00004	6237	0.0	0.0	0.0
1622	PF00004	6239	0.0	1.0	1.0
1623	PF00004	14431	0.0	1.0	1.0
1624	PF00004	14435	0.0	0.0	0.0
1625	PF00004	14438	0.0	0.0	0.0
1626	PF00004	6255	0.0	1.0	1.0
1627	PF00004	14452	0.0	0.0	0.0
1628	PF00004	6263	0.0	0.5	0.5
1629	PF00004	6266	0.5	0.0	0.5
1630	PF00004	6270	0.0	0.5	0.5
1631	PF00004	6277	0.5	0.5	0.0
1632	PF00004	6284	0.0	0.0	0.0
1633	PF00004	6289	0.0	0.5	0.5
1634	PF00004	14485	0.0	0.0	0.0
1635	PF00004	6295	0.0	0.5	0.5
1636	PF00004	6296	0.0	0.5	0.5
1637	PF00004	14487	0.0	1.0	1.0
1638	PF00004	14490	0.0	1.0	1.0
1639	PF00004	14503	0.0	0.5	0.5
1640	PF00004	6314	0.0	0.0	0.0
1641	PF00004	14513	0.0	0.0	0.0
1642	PF00004	6332	0.0	1.0	1.0
1643	PF00004	14528	0.0	1.0	1.0
1644	PF00004	6343	0.0	0.0	0.0
1645	PF00004	14537	0.0	1.0	1.0
1646	PF00004	14542	0.5	0.0	0.5
1647	PF00004	6360	0.0	0.5	0.5
1648	PF00004	14552	0.0	0.0	0.0
1649	PF00004	14553	0.0	1.0	1.0
1650	PF00004	14556	0.0	1.0	1.0
1651	PF00004	14560	0.0	1.0	1.0
1652	PF00004	6369	0.0	1.0	1.0
1653	PF00004	14562	0.0	0.5	0.5
1654	PF00004	6372	0.0	0.0	0.0
1655	PF00004	14566	0.0	0.5	0.5
1656	PF00004	6375	0.0	0.0	0.0
1657	PF00004	6377	0.0	0.0	0.0
1658	PF00004	6397	0.0	0.0	0.0
1659	PF00004	14590	0.0	0.0	0.0
1660	PF00004	14595	0.0	1.0	1.0
1661	PF00004	14597	0.0	0.0	0.0
1662	PF00004	6407	0.5	0.0	0.5
1663	PF00004	14600	0.0	1.0	1.0
1664	PF00004	6421	0.0	0.0	0.0
1665	PF00004	6431	0.0	0.5	0.5
1666	PF00004	6442	0.0	0.0	0.0
1667	PF00004	6447	0.0	0.0	0.0
1668	PF00004	14647	0.0	0.0	0.0
1669	PF00004	6457	0.0	0.0	0.0
1670	PF00004	6470	0.0	0.5	0.5
1671	PF00004	6472	0.5	0.5	0.0
1672	PF00004	14664	0.5	0.0	0.5
1673	PF00004	6489	0.0	0.5	0.5
1674	PF00004	14684	0.0	0.5	0.5
1675	PF00004	14689	0.0	1.0	1.0
1676	PF00004	6515	0.0	0.5	0.5
1677	PF00004	14717	0.0	0.5	0.5
1678	PF00004	6531	0.0	0.5	0.5
1679	PF00004	6541	0.0	0.5	0.5
1680	PF00004	6543	0.0	0.0	0.0
1681	PF00004	6547	0.0	1.0	1.0
1682	PF00004	14750	0.0	1.0	1.0
1683	PF00004	6564	0.0	0.5	0.5
1684	PF00004	14756	0.5	0.5	0.5
1685	PF00004	6566	0.0	0.0	0.0
1686	PF00004	6571	1.0	1.0	1.0
1687	PF00004	6574	0.0	0.5	0.5
1688	PF00004	6586	0.0	0.0	0.0
1689	PF00004	6589	0.0	0.5	0.5
1690	PF00004	14789	0.0	0.5	0.5
1691	PF00004	6611	0.0	0.0	0.0
1692	PF00004	6617	0.0	0.5	0.5
1693	PF00004	14819	0.0	0.5	0.5
1694	PF00004	14821	0.0	0.5	0.5
1695	PF00004	6639	0.0	0.5	0.5
1696	PF00004	6641	0.0	1.0	1.0
1697	PF00004	6646	0.5	0.5	0.0
1698	PF00004	14838	0.0	0.0	0.0
1699	PF00004	6653	0.0	0.5	0.5
1700	PF00004	14847	0.0	0.0	0.0
1701	PF00004	6656	0.0	0.0	0.0
1702	PF00004	14860	0.0	0.0	0.0
1703	PF00004	6676	0.0	0.0	0.0
1704	PF00004	14871	0.0	0.5	0.5
1705	PF00004	6705	0.0	1.0	1.0
1706	PF00004	14900	0.0	1.0	1.0
1707	PF00004	6722	0.0	0.0	0.0
1708	PF00004	6723	0.5	0.0	0.5
1709	PF00004	6732	0.0	0.0	0.0
1710	PF00004	6737	0.0	0.5	0.5
1711	PF00004	6738	0.0	1.0	1.0
1712	PF00004	6739	0.0	0.5	0.5
1713	PF00004	14949	0.0	0.5	0.5
1714	PF00004	6765	1.0	1.0	0.0
1715	PF00004	6768	0.0	0.5	0.5
1716	PF00004	6777	0.0	0.5	0.5
1717	PF00004	6784	0.0	1.0	1.0
1718	PF00004	6800	0.0	0.0	0.0
1719	PF00004	6802	0.0	0.5	0.5
1720	PF00004	14997	0.0	0.0	0.0
1721	PF00004	6808	0.0	1.0	1.0
1722	PF00004	6810	0.0	0.5	0.5
1723	PF00004	6820	0.0	0.0	0.0
1724	PF00004	15024	0.0	0.5	0.5
1725	PF00004	6834	0.5	1.0	1.0
1726	PF00004	15035	0.0	0.5	0.5
1727	PF00004	15049	0.0	1.0	1.0
1728	PF00004	6874	0.0	0.5	0.5
1729	PF00004	15070	0.0	0.0	0.0
1730	PF00004	15071	0.0	0.0	0.0
1731	PF00004	6882	0.0	0.5	0.5
1732	PF00004	6883	0.0	0.0	0.0
1733	PF00004	15084	0.0	0.5	0.5
1734	PF00004	6894	0.0	0.5	0.5
1735	PF00004	6895	0.0	0.0	0.0
1736	PF00004	15088	0.5	0.5	0.5
1737	PF00004	6899	0.0	0.5	0.5
1738	PF00004	15097	0.0	1.0	1.0
1739	PF00004	6911	0.0	0.5	0.5
1740	PF00004	15107	0.0	0.5	0.5
1741	PF00004	6918	0.0	0.5	0.5
1742	PF00004	15115	0.0	0.0	0.0
1743	PF00004	6925	0.0	0.5	0.5
1744	PF00004	15126	0.0	0.5	0.5
1745	PF00004	6939	0.0	1.0	1.0
1746	PF00004	6942	0.0	1.0	1.0
1747	PF00004	6944	0.0	0.5	0.5
1748	PF00004	15141	0.0	0.0	0.0
1749	PF00004	6950	0.0	1.0	1.0
1750	PF00004	15148	1.0	1.0	1.0
1751	PF00004	15150	0.0	0.5	0.5
1752	PF00004	15152	0.0	0.5	0.5
1753	PF00004	6961	0.0	0.5	0.5
1754	PF00004	15153	0.0	0.0	0.0
1755	PF00004	15157	0.0	0.5	0.5
1756	PF00004	6967	0.0	1.0	1.0
1757	PF00004	15159	0.0	0.5	0.5
1758	PF00004	6971	1.0	1.0	1.0
1759	PF00004	6981	0.0	0.5	0.5
1760	PF00004	6982	0.0	0.0	0.0
1761	PF00004	6989	0.0	0.5	0.5
1762	PF00004	15184	0.0	0.5	0.5
1763	PF00004	6997	0.0	0.0	0.0
1764	PF00004	7006	0.0	1.0	1.0
1765	PF00004	7010	0.0	0.0	0.0
1766	PF00004	7011	0.0	0.0	0.0
1767	PF00004	15203	0.0	0.0	0.0
1768	PF00004	7023	0.0	0.0	0.0
1769	PF00004	15223	0.0	1.0	1.0
1770	PF00004	15230	0.0	0.0	0.0
1771	PF00004	7042	0.0	1.0	1.0
1772	PF00004	7044	0.0	0.5	0.5
1773	PF00004	7053	0.0	0.5	0.5
1774	PF00004	7057	0.0	0.0	0.0
1775	PF00004	7058	0.0	1.0	1.0
1776	PF00004	7060	0.0	1.0	1.0
1777	PF00004	15252	0.0	1.0	1.0
1778	PF00004	15255	0.0	1.0	1.0
1779	PF00004	7070	0.0	0.0	0.0
1780	PF00004	15266	0.0	0.0	0.0
1781	PF00004	7080	0.0	1.0	1.0
1782	PF00004	7084	0.0	0.5	0.5
1783	PF00004	15283	0.0	1.0	1.0
1784	PF00004	15306	0.5	0.5	0.0
1785	PF00004	7115	0.0	0.0	0.0
1786	PF00004	7120	0.0	0.0	0.0
1787	PF00004	15314	0.0	0.5	0.5
1788	PF00004	7124	0.0	0.5	0.5
1789	PF00004	15318	0.0	0.5	0.5
1790	PF00004	15329	0.0	0.0	0.0
1791	PF00004	7138	0.0	0.0	0.0
1792	PF00004	15339	0.0	0.5	0.5
1793	PF00004	7148	0.0	0.5	0.5
1794	PF00004	7152	0.0	0.0	0.0
1795	PF00004	15344	0.0	0.5	0.5
1796	PF00004	7155	0.0	1.0	1.0
1797	PF00004	15350	0.0	0.0	0.0
1798	PF00004	7159	0.0	0.5	0.5
1799	PF00004	15359	0.0	0.5	0.5
1800	PF00004	15361	0.0	0.0	1.0
1801	PF00004	15369	0.0	0.0	0.0
1802	PF00004	7180	0.0	0.5	0.5
1803	PF00004	15375	1.0	1.0	1.0
1804	PF00004	7185	0.0	1.0	1.0
1805	PF00004	7187	0.0	0.5	0.5
1806	PF00004	15386	0.0	1.0	1.0
1807	PF00004	7197	0.0	0.5	0.5
1808	PF00004	7207	0.0	0.0	0.0
1809	PF00004	15399	0.0	0.0	0.0
1810	PF00004	7209	0.0	1.0	1.0
1811	PF00004	7215	0.5	1.0	1.0
1812	PF00004	7219	0.0	1.0	1.0
1813	PF00004	7228	0.0	0.5	0.5
1814	PF00004	15423	0.0	0.0	0.0
1815	PF00004	7240	0.0	0.0	0.0
1816	PF00004	15445	0.0	1.0	1.0
1817	PF00004	7254	0.5	0.0	0.5
1818	PF00004	7267	1.0	1.0	1.0
1819	PF00004	15464	0.0	0.5	0.5
1820	PF00004	7275	0.0	0.0	0.0
1821	PF00004	15477	0.0	0.0	0.0
1822	PF00004	7288	0.0	1.0	1.0
1823	PF00004	7292	0.0	1.0	1.0
1824	PF00004	15486	0.0	1.0	1.0
1825	PF00004	7312	0.0	0.0	0.0
1826	PF00004	7313	0.0	1.0	1.0
1827	PF00004	15505	0.0	0.5	0.5
1828	PF00004	7315	0.0	0.5	0.5
1829	PF00004	15508	0.5	1.0	1.0
1830	PF00004	15513	0.0	0.5	0.5
1831	PF00004	15518	0.5	0.0	0.5
1832	PF00004	15521	0.0	0.0	0.0
1833	PF00004	15523	0.0	0.5	0.5
1834	PF00004	15525	0.0	0.0	0.0
1835	PF00004	15526	0.5	0.5	1.0
1836	PF00004	7341	0.0	0.5	0.5
1837	PF00004	15535	0.0	0.5	0.5
1838	PF00004	7344	0.0	0.5	0.5
1839	PF00004	7351	0.0	0.0	0.0
1840	PF00004	7358	0.0	0.5	0.5
1841	PF00004	15553	0.0	1.0	1.0
1842	PF00004	15564	0.0	1.0	1.0
1843	PF00004	7374	0.0	0.5	0.5
1844	PF00004	15578	0.0	0.5	0.5
1845	PF00004	7391	0.0	0.0	0.0
1846	PF00004	7393	0.0	0.0	0.0
1847	PF00004	15586	1.0	1.0	0.0
1848	PF00004	15587	0.0	1.0	1.0
1849	PF00004	7401	0.0	0.5	0.5
1850	PF00004	15597	0.0	0.5	0.5
1851	PF00004	15601	0.0	0.5	0.5
1852	PF00004	7422	0.0	0.0	0.0
1853	PF00004	7425	0.0	0.5	0.5
1854	PF00004	7427	0.0	1.0	1.0
1855	PF00004	15636	0.0	1.0	1.0
1856	PF00004	15637	0.0	0.5	0.5
1857	PF00004	7447	0.0	0.5	0.5
1858	PF00004	15639	0.0	0.0	0.0
1859	PF00004	15647	0.0	0.0	0.0
1860	PF00004	7456	0.0	0.5	0.5
