	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
439	PF23065	0.9166666666666666	0.9583333333333334	0.8541666666666666
440	PF01077	0.7916666666666666	0.8333333333333334	0.3125
441	PF17867	0.9375	0.9791666666666666	0.8333333333333334
442	PF18294	0.9791666666666666	0.9375	0.75
443	PF22036	0.9583333333333334	0.9166666666666666	0.5625
444	PF24932	0.9375	0.9791666666666666	0.8958333333333334
445	PF00874	0.9583333333333334	0.9166666666666666	0.8125
446	PF20594	0.9166666666666666	0.9583333333333334	0.6041666666666666
447	PF24589	0.875	0.9375	0.5416666666666666
448	PF24055	0.8958333333333334	0.9583333333333334	0.4375
449	PF12164	0.8541666666666666	0.8958333333333334	0.5208333333333334
450	PF24442	0.8333333333333334	0.875	0.5
451	PF07196	0.8541666666666666	0.875	0.4791666666666667
452	PF14684	0.875	0.875	0.5208333333333334
453	PF08335	0.9375	0.9791666666666666	0.6458333333333334
454	PF19579	0.8541666666666666	0.8125	0.4166666666666667
455	PF19474	0.8541666666666666	0.875	0.8541666666666666
456	PF02785	0.9166666666666666	0.9166666666666666	0.7708333333333334
457	PF14544	0.9166666666666666	0.9166666666666666	0.4375
458	PF24779	0.9166666666666666	0.9583333333333334	0.8958333333333334
459	PF24072	0.8958333333333334	0.9166666666666666	0.5
460	PF00665	0.8958333333333334	0.8958333333333334	0.6041666666666666
461	PF06051	0.9166666666666666	0.9375	0.6458333333333334
462	PF04260	0.9166666666666666	0.9583333333333334	0.4375
463	PF22629	0.9375	0.9166666666666666	0.4166666666666667
464	PF01849	0.9166666666666666	0.9375	0.6666666666666666
465	PF02776	0.9375	0.9375	0.625
466	PF25151	0.9791666666666666	0.9791666666666666	0.4791666666666667
467	PF16657	0.875	0.9166666666666666	0.5833333333333334
