family	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
PF00004	19493	0.8541666666666666	0.875	0.5
PF00004	19494	0.8333333333333334	0.8958333333333334	0.5625
PF00004	11303	0.8541666666666666	0.8541666666666666	0.4375
PF00004	11304	0.8958333333333334	0.875	0.5416666666666666
PF00004	11311	0.9166666666666666	0.9375	0.4583333333333333
PF00004	19504	0.8333333333333334	0.875	0.5416666666666666
PF00004	11313	0.8125	0.8333333333333334	0.4583333333333333
PF00004	11315	0.7916666666666666	0.8333333333333334	0.6041666666666666
PF00004	19507	0.9375	0.9375	0.4791666666666667
PF00004	19509	0.9583333333333334	0.9583333333333334	0.6666666666666666
PF00004	19519	0.9583333333333334	0.9791666666666666	0.5416666666666666
PF00004	19522	0.9166666666666666	0.9375	0.5625
PF00004	3142	0.875	0.875	0.5
PF00004	19527	0.7916666666666666	0.8541666666666666	0.5208333333333334
PF00004	11339	0.8125	0.8333333333333334	0.4375
PF00004	19532	0.875	0.9166666666666666	0.5
PF00004	19536	0.9375	0.9375	0.4791666666666667
PF00004	3153	0.875	0.8958333333333334	0.5208333333333334
PF00004	11345	0.875	0.9166666666666666	0.5833333333333334
PF00004	3156	0.8541666666666666	0.875	0.4791666666666667
PF00004	19542	0.8541666666666666	0.8958333333333334	0.6041666666666666
PF00004	19543	0.9166666666666666	0.9166666666666666	0.4375
PF00004	19548	0.7916666666666666	0.8541666666666666	0.5208333333333334
PF00004	11363	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	11364	0.9166666666666666	0.9375	0.4791666666666667
PF00004	19555	0.9583333333333334	0.9583333333333334	0.4583333333333333
PF00004	3174	0.8958333333333334	0.9375	0.4583333333333333
PF00004	3179	0.8333333333333334	0.9166666666666666	0.5208333333333334
PF00004	11372	0.8541666666666666	0.875	0.4166666666666667
PF00004	11373	0.7916666666666666	0.8333333333333334	0.4791666666666667
PF00004	3187	0.8333333333333334	0.8958333333333334	0.6041666666666666
PF00004	11383	0.8541666666666666	0.875	0.5
PF00004	11384	0.875	0.9166666666666666	0.5833333333333334
PF00004	11395	0.8958333333333334	0.9375	0.6458333333333334
PF00004	11398	0.8333333333333334	0.8333333333333334	0.5416666666666666
PF00004	19597	0.8125	0.7916666666666666	0.2916666666666667
PF00004	3217	0.875	0.875	0.5
PF00004	19603	0.875	0.8958333333333334	0.5208333333333334
PF00004	11412	0.8541666666666666	0.8958333333333334	0.5416666666666666
PF00004	19604	0.8958333333333334	0.9166666666666666	0.4166666666666667
PF00004	19608	0.9166666666666666	0.8958333333333334	0.5416666666666666
PF00004	3225	0.9375	0.9583333333333334	0.4583333333333333
PF00004	3226	0.9166666666666666	0.9583333333333334	0.5625
PF00004	3229	0.8333333333333334	0.8958333333333334	0.4583333333333333
PF00004	11422	0.9166666666666666	0.875	0.5416666666666666
PF00004	11426	0.8958333333333334	0.8958333333333334	0.5208333333333334
PF00004	19618	0.8333333333333334	0.8333333333333334	0.4791666666666667
PF00004	19627	0.9166666666666666	0.9375	0.4583333333333333
PF00004	3250	0.7916666666666666	0.8125	0.4583333333333333
PF00004	11448	0.875	0.9375	0.4791666666666667
PF00004	3267	0.8125	0.8125	0.4166666666666667
PF00004	3268	0.8125	0.8958333333333334	0.6041666666666666
PF00004	19653	0.875	0.8541666666666666	0.3958333333333333
PF00004	19656	0.875	0.9166666666666666	0.4791666666666667
PF00004	3274	0.8958333333333334	0.8958333333333334	0.4166666666666667
PF00004	19659	0.9375	0.9583333333333334	0.5416666666666666
PF00004	11471	0.8958333333333334	0.9166666666666666	0.6458333333333334
PF00004	11474	0.8125	0.8333333333333334	0.4791666666666667
PF00004	11476	0.875	0.875	0.4791666666666667
PF00004	19670	0.9166666666666666	0.9375	0.6458333333333334
PF00004	19671	0.8333333333333334	0.875	0.4791666666666667
PF00004	11480	0.8541666666666666	0.9166666666666666	0.5
PF00004	3292	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	3293	0.8333333333333334	0.8333333333333334	0.5416666666666666
PF00004	11486	0.875	0.8541666666666666	0.5833333333333334
PF00004	3295	0.9583333333333334	0.9375	0.5208333333333334
PF00004	19680	0.8958333333333334	0.8958333333333334	0.5
PF00004	3301	0.8541666666666666	0.8958333333333334	0.4791666666666667
PF00004	11494	0.875	0.8958333333333334	0.625
PF00004	11495	0.8333333333333334	0.8541666666666666	0.4583333333333333
PF00004	19687	0.9375	0.9166666666666666	0.4791666666666667
PF00004	3305	0.9583333333333334	0.9791666666666666	0.3958333333333333
PF00004	19692	0.8125	0.8541666666666666	0.5833333333333334
PF00004	11517	0.8333333333333334	0.8541666666666666	0.5208333333333334
PF00004	19709	0.875	0.9166666666666666	0.4791666666666667
PF00004	3331	0.8541666666666666	0.8958333333333334	0.4583333333333333
PF00004	11531	0.8541666666666666	0.8958333333333334	0.4791666666666667
PF00004	3343	0.875	0.875	0.3958333333333333
PF00004	3344	0.8333333333333334	0.875	0.5833333333333334
PF00004	11535	0.875	0.8958333333333334	0.4583333333333333
PF00004	11537	0.875	0.875	0.3541666666666667
PF00004	19734	0.8541666666666666	0.875	0.5208333333333334
PF00004	11544	0.875	0.875	0.6458333333333334
PF00004	19740	0.8958333333333334	0.9166666666666666	0.6041666666666666
PF00004	3357	0.8333333333333334	0.8958333333333334	0.5833333333333334
PF00004	19745	0.8125	0.8333333333333334	0.4791666666666667
PF00004	19747	0.875	0.9375	0.6458333333333334
PF00004	11556	0.9166666666666666	0.9166666666666666	0.4583333333333333
PF00004	11557	0.8125	0.8333333333333334	0.5
PF00004	11560	0.875	0.875	0.5208333333333334
PF00004	3369	0.8541666666666666	0.9166666666666666	0.625
PF00004	11562	0.9166666666666666	0.9166666666666666	0.5
PF00004	19752	0.8333333333333334	0.8333333333333334	0.2916666666666667
PF00004	11564	0.875	0.9166666666666666	0.5208333333333334
PF00004	19754	0.9166666666666666	0.9166666666666666	0.625
PF00004	3374	0.8541666666666666	0.875	0.5416666666666666
PF00004	3375	0.8958333333333334	0.8958333333333334	0.6041666666666666
PF00004	19762	0.9166666666666666	0.9375	0.4166666666666667
PF00004	3381	0.9375	0.9375	0.4583333333333333
PF00004	19770	0.8541666666666666	0.8958333333333334	0.5625
PF00004	3390	0.9583333333333334	0.9583333333333334	0.4375
PF00004	3392	0.8333333333333334	0.8333333333333334	0.5625
PF00004	19776	0.8541666666666666	0.9166666666666666	0.5416666666666666
PF00004	19777	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	11590	0.875	0.9375	0.5416666666666666
PF00004	11594	0.7916666666666666	0.8125	0.4375
PF00004	19786	0.875	0.9375	0.5416666666666666
PF00004	19787	0.9583333333333334	0.9583333333333334	0.4791666666666667
PF00004	19797	0.9166666666666666	0.8958333333333334	0.5833333333333334
PF00004	3418	0.8541666666666666	0.875	0.5833333333333334
PF00004	3420	0.9583333333333334	0.9583333333333334	0.4791666666666667
PF00004	3421	0.8958333333333334	0.8958333333333334	0.5625
PF00004	11614	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	19813	0.9583333333333334	0.9791666666666666	0.5416666666666666
PF00004	3431	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	3437	0.8541666666666666	0.8541666666666666	0.4583333333333333
PF00004	3441	0.8333333333333334	0.875	0.5625
PF00004	3445	0.9583333333333334	0.9583333333333334	0.5
PF00004	11638	0.8333333333333334	0.875	0.5208333333333334
PF00004	19830	0.8958333333333334	0.8958333333333334	0.5833333333333334
PF00004	11642	0.8541666666666666	0.8541666666666666	0.4375
PF00004	3453	0.8541666666666666	0.8958333333333334	0.5625
PF00004	3454	0.9375	0.9583333333333334	0.4583333333333333
PF00004	11646	0.9375	0.9166666666666666	0.4375
PF00004	11650	0.8333333333333334	0.875	0.5
PF00004	11654	0.9375	0.9375	0.4583333333333333
PF00004	11658	0.875	0.875	0.4375
PF00004	11665	0.875	0.9375	0.4375
PF00004	3477	0.8541666666666666	0.9166666666666666	0.4791666666666667
PF00004	19864	0.9583333333333334	0.9791666666666666	0.3125
PF00004	19871	0.8958333333333334	0.9375	0.5625
PF00004	3491	0.8958333333333334	0.9166666666666666	0.5
PF00004	11693	0.8958333333333334	0.875	0.5833333333333334
PF00004	19886	0.7708333333333334	0.8333333333333334	0.5
PF00004	11695	0.875	0.8958333333333334	0.5
PF00004	11696	0.875	0.9375	0.5416666666666666
PF00004	3507	0.9375	0.9583333333333334	0.5208333333333334
PF00004	11701	0.9375	0.9166666666666666	0.5
PF00004	11705	0.8958333333333334	0.875	0.5833333333333334
PF00004	19899	0.8958333333333334	0.8958333333333334	0.4166666666666667
PF00004	11714	0.8958333333333334	0.9375	0.5416666666666666
PF00004	11715	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	11719	0.875	0.9583333333333334	0.5416666666666666
PF00004	3531	0.875	0.875	0.4166666666666667
PF00004	11723	0.8958333333333334	0.9583333333333334	0.5625
PF00004	19916	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	19933	0.875	0.9166666666666666	0.5208333333333334
PF00004	3554	0.8541666666666666	0.875	0.5208333333333334
PF00004	11746	0.875	0.875	0.4583333333333333
PF00004	3557	0.7916666666666666	0.8333333333333334	0.5625
PF00004	19941	0.9375	0.9583333333333334	0.6041666666666666
PF00004	19943	0.8958333333333334	0.9166666666666666	0.5208333333333334
PF00004	19945	0.9166666666666666	0.9375	0.5416666666666666
PF00004	3562	0.9166666666666666	0.9166666666666666	0.4583333333333333
PF00004	3565	0.8541666666666666	0.875	0.5
PF00004	3569	0.9166666666666666	0.9166666666666666	0.5
PF00004	19958	0.8333333333333334	0.8958333333333334	0.5
PF00004	11775	0.875	0.875	0.5625
PF00004	11780	0.9375	0.9791666666666666	0.6041666666666666
PF00004	19978	0.8958333333333334	0.9583333333333334	0.5416666666666666
PF00004	11788	0.8541666666666666	0.875	0.5
PF00004	3597	0.9166666666666666	0.9375	0.5625
PF00004	19980	0.8958333333333334	0.9166666666666666	0.5208333333333334
PF00004	19981	0.9375	0.9375	0.5833333333333334
PF00004	19983	0.9375	0.9166666666666666	0.3541666666666667
PF00004	3601	0.8958333333333334	0.8958333333333334	0.5
PF00004	19985	0.9583333333333334	0.9791666666666666	0.5
PF00004	19986	0.8333333333333334	0.8958333333333334	0.5208333333333334
PF00004	11802	0.8541666666666666	0.9166666666666666	0.5625
PF00004	3611	0.8333333333333334	0.875	0.5625
PF00004	19997	0.8333333333333334	0.875	0.5625
PF00004	19999	0.8541666666666666	0.8958333333333334	0.5625
PF00004	3628	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	3630	0.8541666666666666	0.9166666666666666	0.5833333333333334
PF00004	3637	0.9166666666666666	0.8958333333333334	0.5416666666666666
PF00004	11830	0.7916666666666666	0.875	0.5625
PF00004	3641	0.8125	0.8958333333333334	0.4791666666666667
PF00004	11836	0.875	0.875	0.5
PF00004	11838	0.8541666666666666	0.875	0.3333333333333333
PF00004	3655	0.8333333333333334	0.875	0.5416666666666666
PF00004	11856	0.8333333333333334	0.875	0.4791666666666667
PF00004	11866	0.9375	0.9583333333333334	0.6875
PF00004	3677	0.9583333333333334	0.9791666666666666	0.6041666666666666
PF00004	11872	0.875	0.875	0.5625
PF00004	11874	0.9166666666666666	0.9375	0.4583333333333333
PF00004	3684	0.8958333333333334	0.9583333333333334	0.6041666666666666
PF00004	3688	0.8541666666666666	0.8958333333333334	0.4375
PF00004	11895	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	3710	0.9375	0.9166666666666666	0.5208333333333334
PF00004	3713	0.8541666666666666	0.875	0.5833333333333334
PF00004	3714	0.8541666666666666	0.8958333333333334	0.6875
PF00004	3720	0.875	0.9166666666666666	0.3958333333333333
PF00004	11917	0.9166666666666666	0.9375	0.4375
PF00004	11919	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	3727	0.8125	0.875	0.4583333333333333
PF00004	11923	0.875	0.8958333333333334	0.4791666666666667
PF00004	3739	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	3742	0.875	0.9166666666666666	0.5208333333333334
PF00004	11939	0.9166666666666666	0.9583333333333334	0.4375
PF00004	11940	0.9166666666666666	0.9375	0.5625
PF00004	3749	0.875	0.8541666666666666	0.5625
PF00004	3757	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	3763	0.8333333333333334	0.9166666666666666	0.5416666666666666
PF00004	11955	0.9375	0.9583333333333334	0.4791666666666667
PF00004	11965	0.8541666666666666	0.8958333333333334	0.4375
PF00004	11970	0.875	0.9166666666666666	0.5
PF00004	11971	0.875	0.8958333333333334	0.3958333333333333
PF00004	3798	0.8333333333333334	0.8958333333333334	0.625
PF00004	3811	0.8125	0.8333333333333334	0.3958333333333333
PF00004	12004	0.875	0.8958333333333334	0.5416666666666666
PF00004	3813	0.9375	0.9375	0.4375
PF00004	3815	0.875	0.8958333333333334	0.5208333333333334
PF00004	3819	0.875	0.9166666666666666	0.5208333333333334
PF00004	12016	0.8541666666666666	0.875	0.4375
PF00004	12040	0.9166666666666666	0.9791666666666666	0.5416666666666666
PF00004	12041	0.9166666666666666	0.8958333333333334	0.3958333333333333
PF00004	3851	0.8333333333333334	0.875	0.625
PF00004	12044	0.8541666666666666	0.8958333333333334	0.4791666666666667
PF00004	12046	0.9166666666666666	1.0	0.5833333333333334
PF00004	12047	0.7708333333333334	0.7916666666666666	0.5
PF00004	3864	0.9375	0.9583333333333334	0.5416666666666666
PF00004	12076	0.9166666666666666	0.9166666666666666	0.5625
PF00004	3891	0.8333333333333334	0.9166666666666666	0.4791666666666667
PF00004	12092	0.875	0.9375	0.5208333333333334
PF00004	3901	0.9583333333333334	0.9583333333333334	0.5208333333333334
PF00004	3912	0.9583333333333334	0.9375	0.5416666666666666
PF00004	3914	0.875	0.9166666666666666	0.6041666666666666
PF00004	12113	0.8958333333333334	0.9166666666666666	0.5
PF00004	12116	0.9166666666666666	0.9375	0.5208333333333334
PF00004	3944	0.9583333333333334	0.9375	0.5208333333333334
PF00004	12145	0.875	0.9375	0.4791666666666667
PF00004	12150	0.8541666666666666	0.8541666666666666	0.5
PF00004	12156	0.8125	0.9375	0.5833333333333334
PF00004	12162	0.8333333333333334	0.8125	0.5
PF00004	3973	0.8958333333333334	0.9166666666666666	0.5
PF00004	12169	0.7916666666666666	0.7916666666666666	0.4791666666666667
PF00004	12174	0.875	0.9166666666666666	0.5416666666666666
PF00004	12176	0.75	0.8125	0.625
PF00004	12179	0.8541666666666666	0.8541666666666666	0.5
PF00004	3988	0.8958333333333334	0.9375	0.5208333333333334
PF00004	12183	0.875	0.8958333333333334	0.4375
PF00004	12184	0.8541666666666666	0.9375	0.5
PF00004	12186	0.875	0.8958333333333334	0.5416666666666666
PF00004	3999	0.9791666666666666	0.9791666666666666	0.625
PF00004	4001	0.8333333333333334	0.8541666666666666	0.5625
PF00004	12198	0.875	0.8958333333333334	0.5833333333333334
PF00004	12200	0.9166666666666666	0.9166666666666666	0.3958333333333333
PF00004	12202	0.8958333333333334	0.9166666666666666	0.4166666666666667
PF00004	4015	0.8958333333333334	0.9375	0.5625
PF00004	12207	0.8541666666666666	0.9166666666666666	0.5
PF00004	12209	0.7916666666666666	0.8541666666666666	0.4583333333333333
PF00004	4019	0.875	0.8958333333333334	0.5416666666666666
PF00004	12220	0.875	0.9166666666666666	0.6041666666666666
PF00004	4034	0.8333333333333334	0.875	0.5
PF00004	12235	0.9375	0.9583333333333334	0.4791666666666667
PF00004	12237	0.875	0.8958333333333334	0.4791666666666667
PF00004	12250	0.9375	0.9375	0.4791666666666667
PF00004	12255	0.9375	0.9583333333333334	0.5
PF00004	12261	0.8958333333333334	0.9166666666666666	0.5
PF00004	12266	0.875	0.9375	0.4375
PF00004	4091	0.8333333333333334	0.875	0.5208333333333334
PF00004	12290	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	12299	0.8541666666666666	0.8958333333333334	0.5208333333333334
PF00004	4108	0.9375	0.9791666666666666	0.625
PF00004	4110	0.8958333333333334	0.9375	0.5625
PF00004	4115	0.8333333333333334	0.8958333333333334	0.4583333333333333
PF00004	12313	0.8125	0.875	0.5833333333333334
PF00004	12317	0.8333333333333334	0.875	0.4791666666666667
PF00004	12324	0.9375	0.9791666666666666	0.5
PF00004	4134	0.8958333333333334	0.8958333333333334	0.375
PF00004	12330	0.875	0.8958333333333334	0.4583333333333333
PF00004	12331	0.8958333333333334	0.9166666666666666	0.6875
PF00004	4143	0.875	0.8958333333333334	0.5
PF00004	12338	0.8125	0.7916666666666666	0.5208333333333334
PF00004	4147	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	12339	0.875	0.8958333333333334	0.4166666666666667
PF00004	12343	0.875	0.8958333333333334	0.5833333333333334
PF00004	12346	0.8333333333333334	0.8958333333333334	0.625
PF00004	4159	0.875	0.875	0.4791666666666667
PF00004	4165	0.9166666666666666	0.9166666666666666	0.6041666666666666
PF00004	4168	0.875	0.875	0.5416666666666666
PF00004	4172	0.9375	0.9375	0.4791666666666667
PF00004	12374	0.875	0.875	0.6041666666666666
PF00004	4189	0.8958333333333334	0.9166666666666666	0.4375
PF00004	12384	0.8958333333333334	0.9166666666666666	0.5833333333333334
PF00004	12395	0.9166666666666666	0.9375	0.5416666666666666
PF00004	4209	0.875	0.9166666666666666	0.4791666666666667
PF00004	4213	0.9166666666666666	0.9375	0.5416666666666666
PF00004	12412	0.8541666666666666	0.8541666666666666	0.5208333333333334
PF00004	12416	0.9583333333333334	0.9583333333333334	0.5416666666666666
PF00004	12419	0.9583333333333334	0.9375	0.25
PF00004	4233	0.8541666666666666	0.8541666666666666	0.5208333333333334
PF00004	4244	0.8333333333333334	0.875	0.5208333333333334
PF00004	4256	0.875	0.8958333333333334	0.5416666666666666
PF00004	4264	0.7708333333333334	0.8125	0.4583333333333333
PF00004	12469	0.7708333333333334	0.8541666666666666	0.4791666666666667
PF00004	12474	0.875	0.8541666666666666	0.5416666666666666
PF00004	4298	0.9166666666666666	0.9791666666666666	0.5
PF00004	4301	0.8541666666666666	0.9166666666666666	0.5
PF00004	4313	0.875	0.875	0.4791666666666667
PF00004	12505	0.9166666666666666	0.9166666666666666	0.5
PF00004	4325	0.9166666666666666	0.9375	0.5625
PF00004	4331	0.8125	0.8958333333333334	0.6041666666666666
PF00004	12534	0.8333333333333334	0.9166666666666666	0.5208333333333334
PF00004	4347	0.9166666666666666	0.9375	0.5
PF00004	4359	0.8125	0.8541666666666666	0.5
PF00004	4361	0.8541666666666666	0.8541666666666666	0.3958333333333333
PF00004	4362	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	4364	0.9583333333333334	0.9166666666666666	0.4583333333333333
PF00004	4381	0.9583333333333334	0.9583333333333334	0.4791666666666667
PF00004	4390	0.7708333333333334	0.8333333333333334	0.4583333333333333
PF00004	12583	0.8541666666666666	0.8541666666666666	0.5208333333333334
PF00004	12589	0.9166666666666666	0.9375	0.4791666666666667
PF00004	12593	0.8125	0.875	0.5208333333333334
PF00004	12596	0.8541666666666666	0.875	0.4583333333333333
PF00004	4407	0.8541666666666666	0.8541666666666666	0.5
PF00004	12601	0.8958333333333334	0.9375	0.5833333333333334
PF00004	12608	0.9583333333333334	0.9375	0.3958333333333333
PF00004	12612	0.8541666666666666	0.8541666666666666	0.4166666666666667
PF00004	4426	0.9166666666666666	0.9375	0.4791666666666667
PF00004	4427	0.9375	0.9583333333333334	0.5625
PF00004	4431	0.9375	0.9375	0.5416666666666666
PF00004	4432	0.9166666666666666	0.9166666666666666	0.625
PF00004	4433	0.9166666666666666	0.875	0.5208333333333334
PF00004	4438	0.9375	0.9583333333333334	0.5833333333333334
PF00004	4441	0.8541666666666666	0.875	0.4583333333333333
PF00004	4444	0.9166666666666666	0.9166666666666666	0.5
PF00004	12641	0.8541666666666666	0.8958333333333334	0.5208333333333334
PF00004	4452	0.9375	0.9583333333333334	0.5833333333333334
PF00004	4453	0.9375	0.9166666666666666	0.625
PF00004	12648	0.9166666666666666	0.8958333333333334	0.4166666666666667
PF00004	12652	0.9375	0.9375	0.4791666666666667
PF00004	12653	0.875	0.8958333333333334	0.4166666666666667
PF00004	4466	0.9166666666666666	0.9166666666666666	0.5
PF00004	4471	0.7916666666666666	0.8958333333333334	0.625
PF00004	12667	0.875	0.9166666666666666	0.4791666666666667
PF00004	12677	0.9583333333333334	0.9375	0.4583333333333333
PF00004	12678	0.9375	0.9583333333333334	0.4791666666666667
PF00004	4492	0.9375	0.9583333333333334	0.4166666666666667
PF00004	12686	0.9166666666666666	0.9791666666666666	0.6041666666666666
PF00004	4495	0.8125	0.8541666666666666	0.5208333333333334
PF00004	4496	0.9791666666666666	0.9791666666666666	0.5833333333333334
PF00004	12687	1.0	0.9791666666666666	0.6041666666666666
PF00004	4498	0.8541666666666666	0.8958333333333334	0.5
PF00004	12689	0.8958333333333334	0.875	0.4791666666666667
PF00004	4500	0.8125	0.8333333333333334	0.4583333333333333
PF00004	4518	0.8958333333333334	0.875	0.5208333333333334
PF00004	12714	0.8958333333333334	0.8958333333333334	0.5833333333333334
PF00004	12733	0.8958333333333334	0.8958333333333334	0.5208333333333334
PF00004	4544	0.9375	0.9375	0.5625
PF00004	4545	0.8958333333333334	0.9375	0.5208333333333334
PF00004	4556	0.875	0.875	0.4791666666666667
PF00004	12758	0.875	0.8958333333333334	0.4166666666666667
PF00004	4567	0.9375	0.9791666666666666	0.5
PF00004	12764	0.9583333333333334	0.9375	0.5
PF00004	12766	0.8958333333333334	0.8958333333333334	0.6041666666666666
PF00004	12772	0.9375	0.9583333333333334	0.5625
PF00004	12773	0.8333333333333334	0.8333333333333334	0.5625
PF00004	12776	0.9166666666666666	0.9375	0.6041666666666666
PF00004	12791	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	4600	0.9583333333333334	0.9583333333333334	0.4583333333333333
PF00004	4612	0.8125	0.8125	0.4166666666666667
PF00004	4613	0.9583333333333334	0.9791666666666666	0.5625
PF00004	12804	0.9166666666666666	0.9166666666666666	0.4375
PF00004	4617	0.9375	0.9583333333333334	0.625
PF00004	12809	0.9166666666666666	0.9583333333333334	0.5833333333333334
PF00004	4622	0.8958333333333334	0.9166666666666666	0.5833333333333334
PF00004	12820	0.7916666666666666	0.8333333333333334	0.5625
PF00004	4633	0.9375	0.8958333333333334	0.4583333333333333
PF00004	4638	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	4643	0.9375	0.9375	0.4583333333333333
PF00004	4645	0.8958333333333334	0.9375	0.6458333333333334
PF00004	4649	0.7916666666666666	0.8541666666666666	0.5
PF00004	4663	0.8125	0.875	0.5416666666666666
PF00004	12858	0.9166666666666666	0.9166666666666666	0.625
PF00004	4671	0.9583333333333334	0.9583333333333334	0.5833333333333334
PF00004	4674	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	4676	0.8125	0.8541666666666666	0.5416666666666666
PF00004	12875	0.8125	0.8333333333333334	0.5208333333333334
PF00004	12876	0.875	0.8958333333333334	0.4583333333333333
PF00004	12881	0.8958333333333334	0.9375	0.5208333333333334
PF00004	12892	0.9166666666666666	0.9375	0.5
PF00004	4704	0.9166666666666666	0.8958333333333334	0.625
PF00004	12911	0.8958333333333334	0.9375	0.5208333333333334
PF00004	12914	0.8333333333333334	0.8541666666666666	0.5416666666666666
PF00004	4730	0.8333333333333334	0.8333333333333334	0.4166666666666667
PF00004	4736	0.9166666666666666	0.9166666666666666	0.4791666666666667
PF00004	4737	0.8125	0.8333333333333334	0.4791666666666667
PF00004	4738	0.8125	0.8333333333333334	0.4791666666666667
PF00004	4749	0.9375	0.9583333333333334	0.5416666666666666
PF00004	12942	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	12947	0.8541666666666666	0.875	0.4375
PF00004	4758	0.7708333333333334	0.7916666666666666	0.5
PF00004	12952	0.8125	0.8333333333333334	0.5
PF00004	4761	0.8541666666666666	0.875	0.4791666666666667
PF00004	4778	0.8333333333333334	0.875	0.4375
PF00004	4781	0.9166666666666666	0.9375	0.4791666666666667
PF00004	12973	0.8125	0.8125	0.4375
PF00004	12976	0.9375	0.9375	0.5208333333333334
PF00004	12978	0.9166666666666666	0.8958333333333334	0.4166666666666667
PF00004	4791	0.8333333333333334	0.8958333333333334	0.6041666666666666
PF00004	12985	0.9166666666666666	0.9166666666666666	0.5208333333333334
PF00004	12988	0.8333333333333334	0.875	0.5
PF00004	12991	0.9583333333333334	0.9583333333333334	0.4375
PF00004	4800	0.7916666666666666	0.8333333333333334	0.4791666666666667
PF00004	4805	0.875	0.9375	0.5416666666666666
PF00004	4806	0.8541666666666666	0.8958333333333334	0.5208333333333334
PF00004	4807	0.9375	0.9791666666666666	0.5625
PF00004	12998	0.9583333333333334	0.9583333333333334	0.3958333333333333
PF00004	13000	0.9583333333333334	0.9583333333333334	0.5833333333333334
PF00004	4810	0.8958333333333334	0.9375	0.5625
PF00004	13014	0.9375	0.8958333333333334	0.6041666666666666
PF00004	4832	0.8125	0.8125	0.6666666666666666
PF00004	13026	0.8333333333333334	0.8958333333333334	0.5208333333333334
PF00004	4836	0.9583333333333334	0.9166666666666666	0.5625
PF00004	13032	0.8958333333333334	0.8958333333333334	0.5416666666666666
PF00004	4842	0.875	0.9166666666666666	0.4791666666666667
PF00004	4847	0.8333333333333334	0.8541666666666666	0.5625
PF00004	4854	0.8958333333333334	0.875	0.5208333333333334
PF00004	4855	0.7916666666666666	0.875	0.5625
PF00004	13047	0.9166666666666666	0.9375	0.6041666666666666
PF00004	4859	0.9583333333333334	0.9583333333333334	0.5625
PF00004	13052	0.8958333333333334	0.8958333333333334	0.3958333333333333
PF00004	4874	0.8958333333333334	0.9166666666666666	0.4375
PF00004	13068	0.8958333333333334	0.9166666666666666	0.4791666666666667
PF00004	4883	0.8125	0.8541666666666666	0.5625
PF00004	13077	0.8333333333333334	0.8958333333333334	0.5833333333333334
PF00004	13082	0.875	0.8958333333333334	0.4375
PF00004	4893	0.9375	0.9583333333333334	0.5625
PF00004	4896	0.9166666666666666	0.9375	0.5208333333333334
PF00004	13088	0.875	0.8958333333333334	0.5
PF00004	4911	0.8541666666666666	0.8541666666666666	0.4166666666666667
PF00004	4918	0.8541666666666666	0.8541666666666666	0.5416666666666666
PF00004	13117	0.8958333333333334	0.9375	0.5208333333333334
PF00004	13122	0.8125	0.8333333333333334	0.4375
PF00004	4932	0.8333333333333334	0.8333333333333334	0.4583333333333333
PF00004	13126	0.8958333333333334	0.9375	0.625
PF00004	4945	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	13150	0.8958333333333334	0.9166666666666666	0.5416666666666666
PF00004	4965	0.7291666666666666	0.7291666666666666	0.4375
PF00004	4972	0.875	0.875	0.4791666666666667
PF00004	4977	0.875	0.8958333333333334	0.5208333333333334
PF00004	13169	0.8541666666666666	0.8958333333333334	0.6041666666666666
PF00004	13179	0.9375	0.9375	0.4791666666666667
PF00004	13185	0.9375	0.9375	0.4375
PF00004	13193	0.9166666666666666	0.9375	0.5625
PF00004	5011	0.9166666666666666	0.9166666666666666	0.5416666666666666
PF00004	5017	0.8541666666666666	0.875	0.4791666666666667
PF00004	13217	0.875	0.875	0.6041666666666666
PF00004	5030	0.875	0.8958333333333334	0.5208333333333334
PF00004	13222	0.875	0.9166666666666666	0.5208333333333334
PF00004	13225	0.875	0.9166666666666666	0.4583333333333333
PF00004	13227	0.875	0.8958333333333334	0.5833333333333334
PF00004	13235	0.8541666666666666	0.9166666666666666	0.5416666666666666
PF00004	13240	0.875	0.9166666666666666	0.5208333333333334
PF00004	5052	0.875	0.8541666666666666	0.5208333333333334
PF00004	5053	0.9583333333333334	0.9791666666666666	0.4375
PF00004	13246	0.8958333333333334	0.9375	0.5416666666666666
